no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_115,2015,295.8249743,2.825377304,234.1215419,1413.480462,2008.893279,14.72960074,2.622015552,-2043.31709,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2016,295.7780949,2.809164735,233.952108,1438.33248,1945.223436,14.81444972,2.651848151,10227.34001,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2017,295.8434227,2.892893401,235.0372051,1419.860518,1950.444124,14.80638297,2.664490307,5342.384165,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2018,295.9000061,2.829518892,235.1487883,1469.817575,1965.559008,14.71860325,2.666669042,3347.867268,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2019,296.0502128,2.944362293,236.788753,1285.462261,1953.360513,14.46131957,2.635735681,-3121.423916,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2020,296.0484005,2.858755975,233.036218,1455.702506,1972.384077,14.65660924,2.618043496,6432.141845,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2021,296.0326304,2.809397083,233.3282302,1568.807114,1934.475125,14.70174501,2.584278323,-2300.398986,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2022,296.0180295,2.834121605,234.1876133,1347.06805,1995.911559,14.73967232,2.735261229,8734.942731,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2023,296.1445051,2.872728668,234.856203,1403.152473,2027.30152,14.55515924,2.595401654,-8254.501039,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2024,296.2915011,2.865122632,234.2926572,1414.575344,2012.408941,14.60551724,2.62815246,1873.224556,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2025,296.2480722,2.862675022,234.5639764,1433.900726,1975.679361,14.71344278,2.685767834,-958.3534255,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2026,296.1796447,2.882214224,235.239889,1392.170706,2000.286049,14.49170199,2.648883667,323.9941475,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2027,296.1398617,2.837221354,232.6963872,1514.375894,2046.789316,14.69650932,2.718452929,16708.15353,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2028,296.5177803,2.873416337,238.9985813,1328.948453,2065.356888,14.66275876,2.647698147,5004.835526,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2029,296.283649,2.825871987,230.636014,1615.212657,2018.187091,14.83760996,2.734209421,-1012.043291,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2030,296.4206973,2.931508286,234.4526726,1334.274262,2051.043551,14.70338198,2.814138955,11465.94733,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2031,296.0781705,2.798545104,230.6832886,1526.65731,1991.133522,14.88353931,2.782998951,8223.913074,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2032,296.1930382,2.888683664,236.8820407,1374.825095,2051.625109,14.97460891,2.765078969,16150.51685,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2033,296.4545729,2.928886088,237.0540621,1435.847095,2049.940954,14.85469531,2.7165454,8338.44425,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2034,296.7811633,2.936043452,233.8254242,1431.388114,2106.526393,14.66571499,2.75454327,-908.7077461,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2035,296.5391918,2.923248169,234.2666233,1387.101518,2028.430563,14.65239162,2.683981001,-5863.635575,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2036,296.3933874,2.878262899,229.5160189,1560.509176,2017.710394,14.77358277,2.745583988,-1393.920337,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2037,296.6445473,2.915948143,233.1655234,1439.478216,2093.6754,14.54591917,2.698952351,-2174.145923,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2038,296.9023385,2.927337276,234.2515429,1486.50021,2122.104018,14.65819296,2.624895396,-1991.02922,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2039,296.8239194,2.819302071,235.2932168,1468.172758,2128.136001,14.83880353,2.689516091,23520.83795,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2040,296.6169212,2.848370672,235.6141766,1391.509943,2065.564238,14.86855634,2.719534681,17021.72264,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
