no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1696,2015,282.7014988,3.851690475,240.8193529,415.8231356,1419.130328,11.44333506,0.544378694,417.4454311,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2016,283.1238986,3.831671087,240.9254076,353.2261275,1447.270104,11.29249821,0.458993507,618.1415677,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2017,282.9458665,3.934788067,242.9816573,361.579431,1427.546135,11.26137778,0.388972752,14.87244756,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2018,282.7840195,3.898541611,245.601628,359.2381255,1455.078715,11.26471669,0.490172342,-140.2804881,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2019,282.8376001,3.854436013,239.6572622,469.3036301,1442.315264,11.43515565,0.527283344,1589.972934,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2020,283.089418,3.921594261,243.3530864,376.0394949,1479.112832,11.49453749,0.480252287,1013.255911,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2021,283.6593234,3.848917319,244.1029312,370.4230683,1454.419272,11.23213298,0.482525784,171.0597621,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2022,283.3857109,3.936652392,243.6789456,379.2628088,1410.971258,11.26004645,0.484152447,814.8693285,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2023,283.4330888,3.892914441,244.1798845,390.4518162,1455.020503,11.29360901,0.487831969,451.9758465,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2024,283.3907101,3.815812159,241.1426885,435.2876426,1426.415444,11.32967986,0.465891715,1751.288438,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2025,283.4315045,3.921230338,244.293897,385.0633198,1463.061221,11.44525447,0.47805546,-565.6073458,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2026,283.6634309,3.811718814,243.0388613,350.5497514,1530.711398,11.23169404,0.523496596,1396.078716,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2027,283.9558208,3.89228438,241.2239747,354.7196778,1532.273365,11.14507501,0.570318555,550.2480584,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2028,283.7463676,3.81672283,241.3403151,360.3654888,1544.388852,11.17580034,0.520705031,1202.213519,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2029,283.721357,3.934708028,244.8613816,336.8546389,1533.784354,11.11107082,0.3745538,1523.660877,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2030,284.2462845,3.858578674,242.4875465,329.3896461,1560.70103,11.1620357,0.397404438,713.5847709,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2031,284.1664407,3.802270752,241.7795047,365.3182896,1447.466241,11.17910196,0.416209416,-263.0078454,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2032,283.9243385,3.773193136,244.3248147,388.861641,1444.902042,11.42196799,0.42901853,450.7219516,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2033,284.1280315,3.81963136,239.8877056,403.3859013,1527.355068,11.40391076,0.527536352,1131.980618,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2034,283.6788799,3.832342717,240.4471871,484.275122,1469.241159,11.55905381,0.571789042,1749.772007,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2035,283.8136787,3.788210175,241.1258254,449.6691255,1455.577292,11.68296982,0.598023087,1662.196503,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2036,283.8619042,3.847407918,241.0112589,411.6190276,1556.820756,11.58304273,0.627892342,2044.590228,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2037,284.1441269,3.799683953,238.533837,444.4102538,1539.062884,11.38928469,0.640849958,1757.973575,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2038,284.2518458,3.769690063,238.8110632,457.5271097,1508.889265,11.50974833,0.598238449,160.1749966,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2039,283.6599416,3.817270018,241.3830864,439.971113,1505.825825,11.78897883,0.610865264,1331.602835,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2040,284.1775236,3.788326135,245.1213679,365.5526307,1458.731045,11.41159289,0.601009838,-101.3694168,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2041,283.9943628,3.876774011,242.4420758,414.1653292,1470.08213,11.26238602,0.576745855,1619.934802,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2042,284.4312085,3.802955187,241.7588143,418.2796896,1523.748524,11.3109293,0.62949028,1640.873811,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2043,284.5332853,3.854365702,242.521176,412.1238001,1504.17189,11.4437919,0.479032861,1315.282764,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2044,284.7820323,3.719224879,242.4925763,368.7543838,1465.583492,11.21487005,0.446525453,695.2765774,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2045,284.5705815,3.802409531,244.5514673,363.8350531,1567.541853,11.27842959,0.509089948,1280.212195,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2046,284.8522341,3.87435497,244.9650918,342.6562477,1539.675889,11.10149125,0.41091408,1433.903155,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2047,284.585728,3.693907883,237.7535205,519.8291634,1385.192743,11.35788965,0.607548047,3728.115871,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2048,284.8612767,3.822899796,242.9798242,382.9284368,1471.236394,11.38128873,0.545887165,1138.811336,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2049,285.1803367,3.917479893,246.0075599,358.0503492,1636.710211,11.20288476,0.566969868,797.9546881,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2050,285.2174209,3.82458495,244.0505981,352.435914,1635.114695,11.1880826,0.539551194,1089.877064,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2051,285.0754534,3.772074042,245.4235922,384.2959627,1527.007072,11.41977728,0.609788025,618.1933707,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2052,285.0715254,3.775754358,241.9495627,399.7212613,1597.906974,11.16808246,0.59822299,1835.823335,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2053,285.2094745,3.763832345,240.8997893,436.4886315,1560.168091,11.41321893,0.652857327,2681.200388,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2054,285.4925301,3.780020721,242.3019532,417.4834064,1591.541993,11.563983,0.584114326,1918.688402,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2055,285.4539543,3.740270938,241.3623266,426.389765,1533.380203,11.43479339,0.637505072,733.5806202,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2056,285.4618121,3.852349507,240.9874272,443.6525364,1704.851204,11.57851342,0.67936329,1071.110732,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2057,285.6069176,3.879758456,242.0554154,415.8582388,1605.715115,11.17390526,0.712695243,3588.765524,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2058,285.4794293,3.837255743,241.2682701,405.5664143,1578.953827,11.11652029,0.736903566,1567.624845,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
