no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_100,2015,299.943477,4.203920575,235.0283664,1399.187393,2531.240414,20.05186106,1.506809258,3370.140918,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2016,299.9598777,4.198154305,239.3514801,1221.807515,2642.514481,19.5344284,1.801111388,3910.33586,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2017,299.7820194,4.214246087,239.696125,1289.574378,2651.99306,19.4354451,1.725315416,5162.986597,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2018,299.7862361,4.32187535,238.6294927,1243.462321,2628.630049,18.82113069,1.247183633,5263.2921,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2019,300.022117,4.256053912,238.182459,1204.576522,2627.442638,18.97012548,1.583079291,5987.100951,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2020,300.0179486,4.135147949,238.1287897,1355.581572,2633.09961,19.16592506,1.728341204,5034.520452,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2021,300.0760068,4.226615484,238.9986823,1229.898477,2637.199253,19.3702033,1.771365523,4949.266086,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2022,299.8116824,4.207424394,235.9041872,1352.704198,2609.323,18.62375,1.347698456,4076.070334,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2023,300.061056,4.23690485,239.7567508,1303.011038,2632.243324,18.99819465,1.361118954,4704.247515,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2024,300.0897188,4.258935865,236.9198675,1163.896681,2633.388262,18.82316008,1.459927262,3158.083439,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2025,300.172487,4.312198709,239.9355808,1220.870673,2633.649033,19.39762122,1.411511835,4588.749263,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2026,300.3793218,4.318339629,239.3200579,1191.705358,2667.555166,19.4176876,1.612775272,2327.553176,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2027,300.3200111,4.254556794,238.9145524,1314.554972,2671.406094,19.05194289,1.896258902,3509.725851,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2028,300.3656842,4.274322724,238.5080017,1215.327501,2643.037483,19.21780714,1.570651672,2363.132214,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2029,299.9964976,4.311175691,237.0734787,1218.688155,2594.411002,19.24517483,1.527346871,4100.655947,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2030,300.200907,4.269352447,238.4633864,1275.720512,2666.130435,19.17874159,1.497426499,2243.283244,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2031,300.2356158,4.302344111,239.6691795,1147.062684,2665.433165,18.57595559,1.574306758,3288.586208,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2032,300.610891,4.346755423,245.6632577,987.7304093,2727.284441,18.70443235,1.053645774,2938.165719,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2033,300.6140048,4.304007887,237.480146,1293.87364,2671.262049,19.36395825,1.796647458,3940.191652,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
