no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_1696,2005,282.235439,3.935942279,240.9211033,425.2755759,1350.369972,11.29306973,0.482128786,2461.674976,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1124074,408.7899389,16.48563703
element_1696,2006,282.2756122,3.938170146,242.8065414,436.474377,1320.803265,11.33982209,0.419962492,2131.009829,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1336327,418.4442472,18.03012977
element_1696,2007,282.4056052,3.858439248,247.4002027,352.9699953,1372.235169,11.34532299,0.45864593,3030.37182,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1361156,344.2331151,8.736880175
element_1696,2008,281.9972757,3.973946759,246.4543497,407.3486121,1350.513205,11.3308287,0.457965286,1880.094468,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.14476,393.5883435,13.76026859
element_1696,2009,282.4768982,3.862687793,244.0800863,369.0461656,1329.750971,11.20283421,0.34213993,2225.552561,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,1.9959496,355.5122045,13.53396111
element_1696,2010,282.7405273,3.935769848,245.1623125,376.9187913,1383.311425,11.16571469,0.40687695,1868.456745,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0445397,364.6388361,12.2799552
element_1696,2011,282.9570967,3.880904279,244.2213975,367.1371358,1358.93343,11.22935571,0.425597412,2085.75284,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.08583,356.1807009,10.9564349
element_1696,2012,282.7867605,3.885791005,247.7110112,319.0642962,1361.389016,11.20654006,0.423623243,1552.019483,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0777454,311.7923628,7.271933391
element_1696,2013,283.2795242,3.947485436,245.9107214,292.9920049,1435.143701,11.00815805,0.368602064,1854.835029,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0043335,287.1226236,5.869381303
element_1696,2014,282.5990823,3.875628995,242.0901504,453.6011195,1360.126614,11.1666701,0.46871877,1735.729568,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.117874,434.0657377,19.53538185
element_1696,2015,283.1384543,4.091286772,240.2226951,351.231866,1348.906933,10.31518297,0.377089354,2029.435759,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.06098,341.0572501,10.17461591
element_1696,2016,282.1899153,4.122632476,236.5443271,418.3223326,1300.983815,10.392538,0.350888767,2296.986524,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,1.9937657,398.0474934,20.27483919
element_1696,2017,282.7581301,4.063999905,237.048958,338.0880645,1337.171357,10.33732128,0.344971865,2110.457687,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.054745,328.7420769,9.345987629
element_1696,2018,282.6906565,4.163102391,239.8114442,380.6532665,1325.561753,10.24991957,0.334346656,2131.429598,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,1.9813248,365.3991559,15.25411058
element_1696,2019,282.9465892,4.142750693,239.2747587,378.0728827,1305.122168,10.47453742,0.325068592,2262.834872,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0020108,363.1925485,14.88033423
element_1696,2020,283.228551,4.093652243,238.0993154,370.5429993,1345.679371,10.4252829,0.303021404,2492.47262,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1013312,359.3568494,11.18614988
element_1696,2021,282.7869273,4.104229862,242.557235,358.0231156,1314.734262,10.48543785,0.316873708,1907.472421,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0533597,346.5472436,11.47587203
element_1696,2022,283.3372068,4.076706283,237.1666039,421.2730338,1348.427275,10.51608018,0.345725376,2407.610616,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0486073,403.5148089,17.75822488
element_1696,2023,283.5026055,3.977112496,237.9490409,380.524045,1359.360018,10.55095838,0.322318269,2405.228508,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0174236,366.8471516,13.67689337
element_1696,2024,283.5422396,4.144856817,238.513175,339.9783715,1382.158036,10.66245979,0.314539662,2338.590369,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,1.9824045,329.8145142,10.16385728
element_1696,2025,282.7847289,4.065953775,237.7547026,333.0821208,1371.502627,10.58797167,0.368766971,2579.455151,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0498047,324.4997222,8.582398598
element_1696,2026,283.623646,4.080777821,237.4386487,288.7943895,1421.038718,10.42459814,0.361026309,2278.533963,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0558856,283.6315056,5.162883921
element_1696,2027,283.1966382,4.182103033,239.3191594,289.2510159,1390.617207,10.47864108,0.335526066,2778.865319,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,1.9895005,283.0600946,6.190921313
element_1696,2028,283.9724821,4.145902719,241.4584527,343.2215498,1380.994374,10.39209523,0.289082632,2644.874797,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0484166,333.9433474,9.278202351
element_1696,2029,283.6106562,4.088998354,240.1192838,373.2389005,1394.148471,10.58749506,0.374625133,2447.604124,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.046536,361.5292544,11.70964605
element_1696,2030,283.5942374,4.028495736,238.3967737,314.6491557,1373.586669,10.47935566,0.347932715,2326.121506,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0486073,307.4088583,7.240297361
element_1696,2031,283.3934612,4.095967257,233.801459,369.043929,1345.277012,10.45625414,0.309685334,2864.726339,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1046,358.0479307,10.99599829
element_1696,2032,283.2931911,4.042021508,234.4199941,422.8480189,1334.322702,10.5758343,0.364140277,2620.85038,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0498047,404.5638503,18.28416858
element_1696,2033,283.845052,4.070641928,239.1551728,415.4531419,1373.929525,10.68406378,0.386215596,3070.853686,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0537062,399.1397084,16.31343348
element_1696,2034,284.0699374,4.074745144,242.8028009,242.2963072,1414.649356,10.42889963,0.351922628,2574.441685,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.051876,239.1967683,3.099538863
element_1696,2035,284.286481,4.089989862,236.6623432,421.080329,1403.274948,10.32340349,0.336073341,3471.186871,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0475886,404.6282206,16.45210838
element_1696,2036,283.8159524,3.932205746,238.2459026,451.2427964,1357.480749,10.50287412,0.45070428,2898.347625,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.22013,434.6544728,16.58832358
element_1696,2037,284.3251203,4.076446687,236.8504883,373.2636594,1396.254806,10.5987097,0.395612684,3586.412403,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.04247,361.5033227,11.76033668
element_1696,2038,284.316875,4.053873546,242.8051514,293.702259,1419.80303,10.36279853,0.370953291,3246.523386,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0557775,288.2611042,5.441154823
element_1696,2039,284.5013029,4.123671239,236.6264633,412.2746587,1388.037361,10.33137461,0.345527706,3729.178145,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,1.9892712,394.9091694,17.36548929
