no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1376,2015,282.0181563,9.040973705,87.85788107,1181.794034,809.6819453,2.286195485,1.515330623,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2016,281.5888372,8.820013009,86.72033359,1158.230984,798.6350364,2.324080114,1.492227918,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2017,281.7427057,9.001861753,87.59213711,1185.164137,818.001688,2.344874811,1.488508343,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2018,282.0674456,8.988554777,89.8586763,1221.87223,809.4744534,2.225643295,1.451315645,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2019,281.8966822,8.866990789,88.25171605,1285.118703,796.6161959,2.351309091,1.484988777,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2020,281.8988943,9.052730257,84.39531466,1344.361144,808.8159253,2.387734083,1.574437565,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2021,281.9338638,9.258232134,85.1754385,1270.200262,804.3638223,2.365038955,1.603609782,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2022,282.0318744,8.798180576,88.4488992,1137.944756,809.4475359,2.320315395,1.610898744,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2023,282.2646432,8.902127645,87.8055623,1190.479739,826.8986417,2.367854178,1.625943863,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2024,282.329699,9.019270851,86.63510001,1188.196837,822.5898297,2.280511991,1.552530965,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2025,282.0350508,8.729060785,85.69332668,1166.233443,815.1484331,2.325447091,1.572713857,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2026,282.5918768,8.875486522,89.59883607,1150.859599,823.2824448,2.325173757,1.582730205,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2027,282.3618069,9.084569281,87.43984035,1164.703904,809.1424744,2.317909761,1.545604153,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
