no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_4640,2015,254.8851469,6.322455701,119.9637054,238.2353668,228.9328202,21.79854747,4.02E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2016,254.9905525,6.266561821,120.2613064,245.5981328,232.8556898,21.79879375,3.79E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2017,254.6344925,6.509942056,120.3286557,239.986881,236.3526259,21.80023726,4.10E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2018,255.4866427,6.463014207,118.9494621,335.2799667,233.1454312,21.79772486,4.57E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2019,255.1952011,6.620054016,119.363074,265.6444528,231.6761475,21.79777418,4.36E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2020,255.450157,6.451883152,119.3562791,277.8818878,229.7918457,21.79853266,5.35E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2021,254.9393842,6.568639402,117.3270779,328.4966116,219.9936826,21.7983813,3.98E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2022,255.3450619,6.416323748,119.3648674,249.5303032,240.1090547,21.80406125,5.00E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2023,255.4389005,6.330863044,120.0767076,252.3051646,235.8788271,21.80109648,4.42E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2024,255.707957,6.471741811,119.9033323,277.4751299,246.1428935,21.79910854,4.63E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2025,256.0369118,6.338947999,120.5482143,308.3681649,239.2644857,21.7983766,5.73E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2026,255.8025857,6.516781388,117.0599077,339.0052166,230.7940128,21.79808265,5.26E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2027,256.1456508,6.624428927,118.9780093,284.4643418,237.6917962,21.79821969,4.80E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2028,256.1131366,6.539333096,117.6285507,256.1183944,243.2577603,21.79829559,5.46E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2029,256.3253339,6.572971925,116.3354015,342.2629895,247.0494855,21.79810454,5.29E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2030,256.0213306,6.47899319,118.6470006,277.4575295,243.1274547,21.79832874,5.83E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2031,255.8163344,6.429894025,117.0684306,265.4955585,233.7740108,21.79745937,5.00E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2032,255.7952402,6.321600889,117.3837197,318.9947287,238.7503773,21.7977928,5.71E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2033,256.5259511,6.619001758,117.3358685,364.0966744,242.8442985,21.7993756,4.70E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2034,256.141294,6.489811139,120.6304566,249.867879,244.1815135,21.79852662,4.92E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2035,256.2681788,6.46393971,120.3691747,245.8115533,258.0494696,21.79858684,5.28E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2036,256.2099272,6.620997399,118.285741,304.6954874,244.5419475,21.79771639,4.64E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2037,256.1124193,6.461141676,116.5167052,308.9276607,240.8869488,21.7980996,6.07E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2038,256.3650849,6.498285693,116.9692064,351.2722751,238.1090775,21.79862562,6.41E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2039,257.1808629,6.39353769,118.8739259,365.1266587,251.3215018,21.797276,7.06E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2040,256.2195643,6.336580652,116.7535363,351.8004454,246.3730686,21.79965087,6.98E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2041,256.5960167,6.435009577,116.9598569,289.3932126,249.1521927,21.80034123,5.96E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2042,256.8967653,6.53559541,117.5522311,332.1331791,241.9165286,21.79842327,7.47E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2043,256.7558005,6.36730233,117.9492988,284.1443288,250.1292842,21.7980483,7.56E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2044,256.5475576,6.349940671,117.7532363,309.6316247,241.2088837,21.79729317,6.63E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2045,257.1919451,6.248615781,117.4264701,290.3579307,249.925966,21.79759571,7.95E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2046,257.1343148,6.515832592,116.5421015,322.7106633,257.5919258,21.80097822,6.63E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2047,257.4521355,6.571456323,117.1812694,298.0774088,253.8439955,21.79829598,8.30E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2048,257.6164309,6.344150125,118.0632906,335.1587627,258.0049176,21.79954407,7.87E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2049,257.6878239,6.338335243,116.5133895,348.0846489,250.8575597,21.79805952,1.00E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2050,258.0683464,6.334924721,117.1225992,295.3312652,274.4497404,21.79799721,1.60E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2051,257.636895,6.365897672,117.2782529,372.5022194,258.8472564,21.80192141,1.64E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2052,257.4758769,6.318598561,116.9049238,348.8372504,261.1311838,21.79908636,1.48E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2053,257.7597751,6.544242358,117.2321808,346.6965468,264.6574358,21.80013058,8.82E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2054,257.6197883,6.456477499,117.137551,338.2741376,258.5303596,21.79942543,1.58E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2055,257.5963946,6.48037034,116.8150395,393.18646,268.312053,21.80097864,8.93E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2056,257.715342,6.455404625,119.3568862,333.404119,256.8125688,21.79830522,7.07E-06,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2057,258.1117443,6.41734546,117.1844594,342.5489393,260.5027621,21.80545708,1.65E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
element_4640,2058,258.2883283,6.378009745,116.4345252,314.205728,268.140971,21.81106224,1.66E-05,0,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9
