no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1009,2015,291.0399201,4.157545561,233.26044,188.2508873,1844.512437,7.376161448,0.149700996,1225.150759,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2016,290.6120381,4.296136653,234.8750091,180.4511346,1779.336217,7.366524968,0.155208399,1491.575267,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2017,291.2177372,4.02992415,237.284997,136.2074626,1851.367966,7.371835016,0.19319007,545.1405226,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2018,291.2232148,4.065239135,236.195716,173.6598874,1839.546137,7.373906823,0.188126495,794.6907611,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2019,291.5093604,3.979425277,240.8281071,114.1106858,1842.225126,7.356961997,0.179177012,2052.465537,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2020,290.7963224,4.213982537,237.5200395,136.8716766,1803.511869,7.340976307,0.152234713,2380.807632,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2021,291.2301441,4.043466661,237.9617289,166.3982952,1829.762209,7.390928741,0.149006595,1034.888861,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2022,291.3347091,4.138552184,238.064516,141.057332,1805.90681,7.366568907,0.184647983,920.2489256,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2023,291.6358009,4.059345276,239.4578379,159.2082675,1888.354299,7.341605166,0.188444681,1366.698792,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2024,291.3934008,4.136976327,239.1771136,144.5093903,1906.21341,7.46077706,0.162002574,2479.06689,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2025,291.1327894,4.190905447,237.0458201,146.3802128,1803.167919,7.432960164,0.144059919,1314.242298,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2026,291.2623582,4.104896979,238.8933967,140.0865467,1893.062315,7.42610195,0.139112855,887.8178388,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2027,291.1508922,4.233733415,237.2974539,126.3715863,1788.627066,7.420336321,0.140543144,920.1072357,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2028,291.9381241,4.26059134,237.2222352,143.3097565,1931.825555,7.40494319,0.143935905,2174.202145,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2029,291.4536044,4.12330697,236.9537951,157.2501923,1883.337103,7.401023148,0.146727208,1786.898565,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2030,291.7092853,4.17182531,239.4093255,124.6123063,1849.467956,7.361679233,0.161391447,925.1104582,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2031,291.3973174,4.201542722,234.871856,166.5843244,1857.558451,7.411286981,0.225350312,937.0717987,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2032,291.530504,4.189353874,234.4782157,136.7519685,1885.123538,7.404107753,0.20764147,1630.946916,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2033,291.8267058,4.155868001,237.0470358,160.3058306,1874.480207,7.383790868,0.198087493,1546.671041,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2034,291.9123392,4.127375522,238.6684082,140.2796213,1883.469853,7.370920706,0.188901966,1115.760204,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2035,291.9565356,4.225230071,236.7107945,173.0590535,1897.70381,7.370013847,0.200418566,985.2930623,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2036,292.0707203,4.218455339,236.9954485,159.7315119,1922.375142,7.358234748,0.205818167,926.7254293,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2037,292.38678,4.171402338,237.1661048,133.5004929,1906.87895,7.311257515,0.204221157,1100.116035,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2038,291.978293,4.209145659,239.0674042,133.6616026,1940.698745,7.2761623,0.198144697,1077.898589,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2039,292.0882297,4.172140624,238.487786,119.357616,1943.970957,7.260073456,0.182756935,2161.429301,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2040,291.9551591,4.1776902,240.6867536,109.1721097,1930.563371,7.272548816,0.178047403,1578.644977,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2041,292.1594459,4.226517571,237.1677074,140.7381731,1949.334755,7.282216751,0.174058919,1065.900777,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2042,292.6351152,4.174964165,237.5560414,132.5741094,1958.524406,7.256258942,0.167999073,1722.675082,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2043,291.9619414,4.124245392,236.7731278,154.4318795,1870.709693,7.284513064,0.180299836,2195.292144,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2044,292.6177963,4.033668243,239.8170638,128.7669971,1905.841158,7.303566049,0.216097952,1437.9288,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2045,292.4128798,4.02802804,239.0424999,120.0451997,1905.782615,7.272196947,0.204534089,551.5941434,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2046,292.5802597,4.137928724,237.4408652,164.9527412,1926.7348,7.313174284,0.258988245,1377.88916,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2047,292.8375809,4.135283136,239.5904297,120.6504985,1972.60427,7.277867789,0.214974069,1281.103294,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2048,292.8073274,4.074613448,239.8017643,119.3733455,1945.516338,7.234716975,0.20235025,1512.091988,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2049,292.9989834,4.25532284,239.5770356,114.3161828,1975.180327,7.237010796,0.181969781,1083.937966,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2050,292.9276457,4.146866362,239.5151123,120.896418,2001.219586,7.253224524,0.226533381,1470.076917,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2051,292.7754711,4.077972705,236.8381104,146.748028,1923.535088,7.234683587,0.221576592,499.2983699,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2052,292.7851358,4.071464727,238.3082676,151.104298,1936.029133,7.286242014,0.257025298,624.1874764,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2053,292.7629725,4.104409125,240.044168,129.035555,1925.933201,7.239501251,0.234302478,3131.091933,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2054,293.0598697,4.136587272,239.7428966,144.1502507,1948.632675,7.252507019,0.206735853,885.1793613,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2055,293.1931529,4.034635763,237.0625271,132.3652108,1982.795122,7.248575171,0.209144873,1574.393576,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2056,292.9953648,4.125080025,240.511109,102.1218599,2007.138114,7.224167253,0.194536645,2004.586586,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2057,293.2308317,4.210130477,241.9627975,113.613026,1986.072925,7.220365799,0.229780557,696.1632331,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2058,293.5956969,4.06298675,236.6352955,130.3847192,1980.924233,7.221748795,0.196845647,1103.425277,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2059,293.4851282,4.106716465,235.9609061,161.9340053,2002.06798,7.242833003,0.233628266,2204.913304,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2060,293.1455982,4.02549549,239.8987212,132.2726912,1948.600316,7.242139065,0.214400969,1268.506959,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2061,293.305305,4.097300782,238.2187732,150.7216098,1952.587922,7.247281867,0.204943644,970.8334456,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2062,293.7417048,4.315467356,237.0518237,128.3062957,2027.977986,7.227758962,0.209113757,1435.974283,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2063,293.5526756,4.127680348,238.4549376,171.2366919,2016.739746,7.267127055,0.214510026,1560.037908,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2064,293.478658,3.938769143,235.4482835,164.1131792,2022.215244,7.226647292,0.214492589,577.1365616,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2065,293.6945453,3.982873464,240.1777027,123.0658227,2040.652347,7.232767395,0.212199998,1776.61711,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2066,293.9025846,4.167719052,239.2240871,142.6473169,2008.381259,7.228162831,0.211138434,1974.740893,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2067,294.3902471,4.017449926,235.647871,166.8763303,2092.429914,7.242984873,0.228847136,914.4107863,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2068,293.7016578,4.117520813,237.8757546,119.5589692,2056.601094,7.248641418,0.233777025,1250.280401,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2069,294.1392553,4.111396413,240.7951692,113.58521,2047.318378,7.201630382,0.218101875,1508.114667,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2070,294.1367044,4.054801736,240.5500593,154.2874236,2050.535377,7.208417977,0.196038135,1129.606203,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2071,294.5345095,4.061368279,238.5658478,118.3405743,2039.511233,7.199718088,0.186613652,1288.630623,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2072,294.2394991,4.016815085,240.2335059,115.5802752,2061.122197,7.193882277,0.204972551,1164.353512,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2073,294.2219808,4.066248071,235.9206374,176.1741658,2082.74597,7.203678092,0.231997872,675.3629903,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2074,294.3198547,4.064190994,238.6465879,145.8697913,2076.407016,7.225799888,0.226822525,1212.858301,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2075,294.3804315,4.0759727,239.4991086,100.5532273,2055.029172,7.182990431,0.206310033,1350.010248,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2076,294.4150122,3.986806001,240.1963376,127.6001117,2051.127331,7.163611559,0.206962465,709.3597944,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2077,294.5487927,4.151219704,237.6796163,133.6936168,2092.335265,7.16537818,0.197602397,1414.240461,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2078,294.9031628,3.967326293,238.8648705,113.0026902,2081.533657,7.143611932,0.204386426,4367.666783,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2079,294.5234248,4.090331094,242.1174997,85.3193214,2050.309212,7.124824609,0.193491729,844.2452082,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2080,294.8296344,4.183384573,238.0545195,143.4499733,2140.776939,7.134839352,0.192009924,1171.527577,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2081,294.6696805,4.109177436,236.5991546,139.5422338,2136.144721,7.150978329,0.237702557,1425.07081,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2082,295.0687928,4.130071687,240.5845373,106.1662484,2102.800387,7.157368658,0.27541916,1307.272796,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2083,295.0493568,3.975892416,238.6630933,114.7617612,2036.553265,7.133593415,0.256734858,921.4561062,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2084,295.2506436,4.103794368,240.0282931,106.9922774,2150.026598,7.099951467,0.227287948,1842.161066,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2085,295.1741379,3.976637894,238.7697085,143.2782142,2105.678658,7.13377904,0.22628089,1480.685086,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
element_1009,2086,295.667539,4.044568021,241.0337838,105.4245806,2138.855679,7.147070832,0.209522128,1595.549611,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8
