no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_100,2015,299.7609261,4.129407,237.3393865,1447.387686,2532.914215,17.67704016,2.165367078,3173.196895,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2016,299.9507427,4.099918524,239.6556943,1312.821949,2580.739784,17.24492766,2.239267042,3564.906278,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2017,299.6704776,4.187375838,239.9389454,1307.711012,2561.802349,17.51677508,2.064507013,3168.458544,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2018,299.8167227,4.256909382,239.6196331,1268.610578,2584.472112,16.7861431,1.942151654,3509.269977,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2019,299.9124207,4.096726488,237.1092589,1286.474249,2602.694361,16.77219778,2.198929827,3092.343362,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2020,299.8824941,4.132044252,238.5189639,1313.304297,2589.711574,17.24783284,2.21456893,3457.638164,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2021,300.1181282,4.192612477,239.2836872,1402.842421,2585.63203,17.2874318,2.00076986,3190.046676,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2022,300.1926153,4.169406525,242.2560301,1106.833906,2646.179586,16.99418184,1.873914305,3769.809042,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2023,300.2670526,4.302815527,237.7640601,1291.998031,2614.498251,16.6611844,1.827726741,2364.075715,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2024,299.9013675,4.201418281,236.7102018,1375.437725,2559.838513,16.62048161,2.227984588,3862.405341,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2025,300.2704712,4.29759506,238.7270682,1498.61583,2608.627745,17.06778385,2.146432427,1535.728859,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2026,300.2019122,4.174018743,239.4024874,1273.132436,2634.871056,17.28922733,1.86308284,1982.011161,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2027,300.1368855,4.156674638,239.2777945,1363.283707,2628.088767,17.23908005,2.183462144,2217.898309,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2028,300.2819642,4.165785438,238.577239,1351.840559,2617.570629,16.95065569,2.160631722,3968.456796,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2029,300.0618114,4.11939768,240.0355918,1234.17776,2638.674351,16.72496941,2.2913963,3327.511358,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2030,300.4937382,4.112414143,241.3797003,1169.600625,2632.742874,16.27425811,2.294474875,3953.703168,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2031,300.4596031,4.233040945,243.755416,1148.955959,2687.534658,15.91367333,1.984525697,3806.326981,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2032,300.7347131,4.204106453,245.495491,1074.956248,2746.410336,15.66073672,1.822783827,4100.353491,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
element_100,2033,300.6415482,4.317678815,240.8009822,1269.634092,2718.851927,15.8804756,1.951823826,3857.38462,4.68983209,0.013890167,4421.4,5.985876688,22.34475292,36.38276057,-18.29553204,45.00063705,24.17111969,22.29771042,11
