no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_2576,2038,272.5532314,4.800469459,233.2308733,1095.42516,827.8986237,15.15404316,1.02113966,801.1010164,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0780098,668.6406097,426.7845503
element_2576,2039,272.6775303,4.652349921,237.175052,989.2108667,830.4628129,15.03327575,1.063327225,846.6493724,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0843687,644.8201237,344.390743
element_2576,2040,272.7083327,4.500252585,231.2165376,1030.103501,866.2633629,15.00379089,1.053960003,845.99322,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1142652,675.2427557,354.8607453
element_2576,2041,272.6721429,4.673959942,235.168943,1084.967117,858.9633532,14.93184426,1.019818602,935.8526509,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0569422,679.6928386,405.2742784
element_2576,2042,273.0476099,4.57634973,233.1234649,1020.528534,851.3785223,14.82641465,1.032622884,919.1163993,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0868392,663.0157093,357.5128247
element_2576,2043,272.6905387,4.588740249,235.4713211,1054.104916,825.6158943,14.73679089,1.082521266,932.0197552,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1010704,660.4218412,393.6830748
element_2576,2044,273.0799805,4.671986687,237.9342841,980.1124418,872.4628514,14.6389497,1.08029354,985.0204408,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0970385,662.1008382,318.0116036
element_2576,2045,272.9231626,4.616242597,237.4267273,939.4685815,866.902209,14.70294709,1.038996514,922.3383673,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1197114,649.634142,289.8344395
element_2576,2046,273.0318274,4.612517155,237.7357466,1014.651224,875.8808796,14.74795485,1.02253551,973.4310172,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0798495,671.7563481,342.8948759
element_2576,2047,273.4965335,4.551526821,233.80679,1007.520889,861.7833283,14.74645721,1.080073084,1010.2123,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1072462,666.3328991,341.1879899
