no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_1029,2000,287.082987,3.741346545,214.4685065,508.300499,1459.229659,13.8408179,1.117694648,2167.378404,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.2994123,489.8994526,18.40104641
element_1029,2001,286.9425019,3.76861922,211.5840206,542.8153325,1390.517148,14.00045096,1.089395652,2024.398652,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9108833,500.960398,41.85493447
element_1029,2002,287.2472987,3.739771177,212.0153728,589.8788267,1456.177949,13.94735809,1.067454402,1852.309468,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8562062,537.8736487,52.00517801
element_1029,2003,287.4457894,3.642649207,211.585439,537.2949682,1462.196732,14.03474096,1.075580336,2221.958684,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8550723,496.8811516,40.41381659
element_1029,2004,287.2258928,3.719653903,211.0979591,551.6555061,1468.261247,14.021171,1.105141531,2636.94991,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9421673,513.4927791,38.16272704
element_1029,2005,287.2907504,3.731857425,211.7532613,564.7445188,1473.387787,14.01091368,1.132574435,1831.130745,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1467307,534.0120497,30.73246914
element_1029,2006,287.2483343,3.681567098,209.8998376,564.1752159,1473.768987,14.0374422,1.209836681,2363.102936,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.24692,537.3635896,26.81162635
element_1029,2007,287.6765917,3.708667956,211.2873386,563.5915535,1485.888197,14.0920737,1.103207731,1950.267228,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9249293,523.0060402,40.58551333
element_1029,2008,287.277959,3.661962289,211.2172874,538.2330496,1467.417309,14.10641947,1.101047768,1673.338353,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9295664,501.8984543,36.33459529
element_1029,2009,287.244682,3.583878337,212.8700522,516.360847,1448.969074,13.80102673,1.142081135,1993.937157,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.185123,493.3151397,23.04570731
element_1029,2010,287.5987464,3.647163341,210.5103671,591.5768566,1475.748747,13.93845343,1.164358548,2037.732513,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.2238212,559.7281231,31.84873352
element_1029,2011,287.3447785,3.771900878,211.3367225,582.8831994,1467.999751,14.0507597,1.174037121,1732.090667,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.166319,549.7415086,33.14169081
element_1029,2012,287.3479152,3.674661887,213.2259257,520.8232307,1469.720979,13.9679156,1.210711491,2209.817313,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.2251499,499.1041747,21.71905597
element_1029,2013,287.8257772,3.702317635,213.2181489,575.2514698,1492.542165,13.84876454,1.154387153,1958.310484,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1811156,545.0137045,30.23776535
element_1029,2014,288.2508066,3.625726938,210.8600447,579.6977419,1505.206417,14.08504662,1.173971348,2152.084508,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.218156,550.7242082,28.97353365
element_1029,2015,287.7586858,3.925131395,209.5654334,599.903163,1509.221237,14.79319159,1.095308545,4106.916792,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9451021,554.3075165,45.59564654
element_1029,2016,288.595679,3.844785407,213.3818627,473.9636786,1563.514126,14.68098035,0.971909143,3657.038367,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9030865,450.1317026,23.83197595
element_1029,2017,287.8370616,3.870433094,210.3505247,562.2729488,1537.364034,14.57614119,1.003614827,3080.381807,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9069878,523.2824085,38.99054035
element_1029,2018,287.9977302,3.914606355,209.2201396,588.9314537,1508.256189,14.59164622,1.005734248,3820.867259,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9016954,542.9373687,45.994085
element_1029,2019,288.2209583,4.026103108,211.2546042,544.7579129,1531.300532,14.73475286,1.045663819,4746.260704,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8668176,506.5890147,38.16889818
element_1029,2020,288.3183105,4.080971345,210.7314554,616.408627,1546.345883,14.79144006,1.047739581,4135.015672,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8862003,565.5308923,50.87773475
element_1029,2021,288.487708,4.065304626,208.477459,571.6029922,1544.743319,14.86849042,1.098042992,3726.535177,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8514446,527.8853323,43.71765989
element_1029,2022,288.2073863,3.922873083,211.496708,547.0856036,1524.497597,14.78196248,1.124265481,4091.830387,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0490274,517.0920128,29.99359075
element_1029,2023,288.391095,3.955211851,210.7995227,550.1370793,1568.325217,14.69127802,1.093766215,4207.1421,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.968594,517.6819414,32.45513789
element_1029,2024,288.4755998,3.998283643,211.3454419,597.5554415,1553.11349,14.72051492,1.152573051,3025.214987,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1963537,566.8791573,30.67628421
element_1029,2025,287.9773693,3.941634612,209.6504056,608.3711708,1480.272904,14.86073827,1.159680068,3807.337577,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1631372,571.2027763,37.1683945
element_1029,2026,288.2017898,3.931639366,210.5915571,601.5192475,1525.967342,14.79319073,1.168027342,4099.725501,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0702763,563.3069569,38.21229056
element_1029,2027,288.5115249,3.905019648,211.5804802,542.638897,1564.411393,14.78884625,1.14728815,4247.981739,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0420063,514.451314,28.18758303
element_1029,2028,288.5223847,3.959486964,212.5073033,535.9005918,1546.272059,14.69506463,1.079688467,4852.279239,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8596497,499.5885283,36.31206351
element_1029,2029,288.7191857,3.994220593,213.1389081,536.901996,1587.737647,14.79752151,1.138426668,4253.594041,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1087935,512.81683,24.08516604
element_1029,2030,288.3150181,3.957393969,210.4784678,535.1188817,1545.627575,14.80491977,1.082644837,4897.409463,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.917874,501.9026472,33.21623453
element_1029,2031,288.2319698,3.951122579,211.2662934,562.7942974,1560.254678,14.62683687,1.112646557,4821.500669,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9174051,525.2492944,37.54500303
element_1029,2032,288.6619853,3.925797709,212.67288,538.3672016,1602.187069,14.41730075,1.112964969,6257.179614,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9311937,507.2827174,31.08448421
element_1029,2033,288.4020824,3.949203199,211.3508892,526.9888682,1541.246195,14.6680518,1.102325031,4028.184403,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9380665,495.9278592,31.06100903
element_1029,2034,288.3810888,4.026488313,210.9673144,570.7510264,1544.980538,14.79939084,1.081997875,4303.362655,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9660492,533.6753118,37.07571464
element_1029,2035,288.6973629,3.986418689,212.4891915,537.5060519,1608.970616,14.67428411,1.140756392,6512.770089,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0853174,513.1263977,24.37965421
element_1029,2036,288.7148045,3.931104442,210.9130396,592.9956364,1588.61224,14.81716527,1.18300567,4625.843562,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0373044,557.4257984,35.56983796
element_1029,2037,288.4557808,3.88556628,211.4368751,573.1266533,1555.421682,14.8447189,1.255643014,5437.078383,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0774493,541.3820415,31.74461179
element_1029,2038,288.5045299,3.947378536,211.0204111,570.909048,1608.102643,14.71263923,1.196644848,5745.104457,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0506573,540.3086093,30.60043874
element_1029,2039,289.1097326,3.882372223,210.6157907,602.7386701,1587.190408,14.72032623,1.206572175,5811.444891,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0686178,566.9621065,35.77656357
element_1029,2040,289.2985782,3.896725479,211.0945641,567.627379,1610.189376,14.81745714,1.132094914,4345.353566,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1328278,540.9332232,26.69415583
element_1029,2041,289.2007742,3.900325491,210.9529592,557.9467694,1604.688675,14.68526733,1.15462355,5331.285849,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.074064,530.1540883,27.79268114
element_1029,2042,288.6993142,3.905140351,210.9936321,541.4211682,1619.153213,14.71146963,1.180327419,6663.129536,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0645094,516.0441074,25.37706079
element_1029,2043,289.3243028,3.993816734,212.0018799,543.622937,1606.384231,14.58721569,1.185215614,6361.157137,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0178242,515.6849543,27.93798271
element_1029,2044,289.0303298,3.974698969,210.3055962,541.1513536,1617.626653,14.41736494,1.215974682,4432.675954,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1073713,517.3336682,23.81768541
element_1029,2045,289.0530985,3.971427303,212.886021,545.2430206,1640.398216,14.47616099,1.195653751,4965.209922,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.034468,518.8155801,26.42744054
element_1029,2046,289.5111347,3.903979027,210.6004214,591.7876606,1639.664433,14.59456275,1.257404792,5059.108776,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0602784,559.5082697,32.27939089
element_1029,2047,289.7387125,3.911936943,211.6005431,570.3911122,1649.743724,14.83918147,1.272490653,6668.033053,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.020057,539.9838937,30.40721851
element_1029,2048,289.7461416,3.87973117,215.0179714,466.0068886,1674.279639,14.4540949,1.191455768,6056.534384,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1959605,453.7465932,12.26029535
element_1029,2049,290.0613641,3.862874539,213.4850205,515.2750918,1707.674954,14.25592436,1.168779668,5417.091307,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1400635,497.7246018,17.55048999
element_1029,2050,289.8309101,3.963086941,211.2549468,533.3957286,1644.092234,14.43337189,1.179995405,5191.128008,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0566885,509.5231439,23.87258465
element_1029,2051,289.6302125,3.98813999,213.1698384,528.6340588,1669.945805,14.36000723,1.176539721,6762.986122,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0286713,505.0614003,23.57265852
element_1029,2052,290.0308866,3.893909893,214.7135063,482.4865984,1693.102934,14.38109873,1.14524704,7618.49853,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1500752,468.0971545,14.38944393
element_1029,2053,289.8981847,3.870156633,211.2226806,518.0027456,1666.635502,14.37623132,1.17038144,5893.543578,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0461137,496.2975876,21.70515796
element_1029,2054,289.7076,3.959657993,211.2361854,555.1199403,1673.241612,14.34308901,1.201502242,6715.907915,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.031685,528.196225,26.92371534
element_1029,2055,289.4485082,3.95592104,214.1423567,504.1428564,1657.492836,14.19586469,1.111777426,7338.51127,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.8473456,476.2327845,27.91007194
element_1029,2056,289.7152359,3.945882938,210.8844938,608.093523,1630.524378,14.6077669,1.224007095,5876.399255,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0620458,572.8949637,35.19855933
element_1029,2057,289.9651368,3.887216993,211.5841596,523.6558897,1669.293529,14.55890686,1.166932991,5147.536053,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0176215,500.3024725,23.35341718
element_1029,2058,290.2309652,3.935814035,214.2834679,527.4180253,1749.905178,14.39581007,1.207629538,5928.195524,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.2004044,511.1366529,16.28137238
element_1029,2059,289.9947155,3.914155103,212.2178922,531.6901412,1713.234319,14.34864974,1.249787031,6346.162294,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0301616,508.9096628,22.78047835
element_1029,2060,290.0355045,3.992335981,211.7894931,550.1975742,1695.066787,14.44188979,1.26659041,5994.790733,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.023582,524.2726224,25.92495185
element_1029,2061,289.9721371,3.943041686,215.3900718,517.79673,1709.10353,14.43960286,1.221332751,8880.070944,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1090436,499.1151969,18.68153314
element_1029,2062,290.0829192,3.998010552,214.8554093,494.6004514,1704.268596,14.3689268,1.145655878,6967.91012,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1691754,479.7592368,14.84121461
element_1029,2063,290.1029545,3.951851509,212.9120374,504.606082,1700.222125,14.28035791,1.131327351,6061.459926,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.040532,485.081709,19.52437299
element_1029,2064,290.1749515,3.90861497,209.3668636,596.0849235,1684.837584,14.61236048,1.271439699,6877.067269,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0740337,565.3859991,30.69892437
element_1029,2065,290.4664822,3.932896592,213.3922127,539.3467119,1726.231683,14.52823683,1.323828486,6399.351049,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1923285,521.1712279,18.17548403
element_1029,2066,290.4731949,3.981064354,212.1227864,548.4753963,1737.91508,14.33078293,1.256030882,6355.724108,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9939126,522.8028984,25.67249785
element_1029,2067,290.3681447,3.959661629,214.5294877,468.9443441,1753.382253,14.41042711,1.176922468,5098.453509,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1910214,457.5050024,11.43934167
element_1029,2068,290.3905075,3.961207971,213.9183927,500.4883725,1736.422371,14.38556031,1.135420811,6731.349446,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.215331,486.759859,13.72851345
element_1029,2069,290.77829,3.899367376,211.2557313,547.1946383,1743.67567,14.33111795,1.141764334,7380.811162,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9997003,522.0784255,25.11621278
element_1029,2070,290.4715604,3.988791239,211.0001214,577.4570016,1717.436007,14.39291304,1.179234414,8668.775253,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9862022,546.7189145,30.73808713
element_1029,2071,290.4084735,3.9606251,215.9009867,486.9137077,1759.477906,14.23576628,1.251048546,6314.059208,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1752725,473.8091279,13.1045798
element_1029,2072,290.7601009,3.888799666,215.3176928,471.6113134,1746.996187,14.05287948,1.247493999,7647.393299,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0881083,457.6138725,13.99744092
element_1029,2073,291.1005934,3.993249479,210.2896757,573.949706,1744.024144,14.27522148,1.222798063,8957.140906,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9485861,542.8479583,31.10174768
element_1029,2074,290.4255691,4.025996478,213.7477874,491.7612827,1733.697912,14.35325253,1.2617615,8406.935886,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0989015,475.9438019,15.81748078
element_1029,2075,290.9670391,3.864100638,214.5184154,525.420221,1779.005248,14.31573071,1.276670382,7277.121047,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.1411228,508.3149635,17.10525747
element_1029,2076,290.6796032,3.92446694,211.9293222,566.5929424,1739.580028,14.31460724,1.320410779,7080.26355,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9221623,535.2069543,31.38598811
element_1029,2077,291.0106298,3.939608112,214.2283618,515.253912,1759.755102,14.26662672,1.337803584,8054.001921,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0876796,497.2722057,17.98170627
element_1029,2078,290.5060013,3.944481748,210.1050953,534.7595773,1721.446947,14.28807974,1.319136766,6872.771608,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0221138,511.5120388,23.24753853
element_1029,2079,291.1695702,3.904359132,214.7901211,543.4230264,1791.307195,14.23006165,1.264517572,7082.860561,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0939786,523.2874791,20.13554729
element_1029,2080,290.8751051,3.990486375,212.2362912,551.5357693,1771.501927,14.30837534,1.310044449,7379.130495,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,1.9640652,525.1474263,26.38834304
element_1029,2081,291.1201076,3.938712348,213.7872302,497.8984927,1818.773875,14.36818438,1.363030477,8802.495822,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0452292,481.5479809,16.35051183
element_1029,2082,291.160365,3.947740978,214.9381711,508.8308182,1793.731648,14.25860715,1.420993808,5950.855562,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0966344,492.3996925,16.4311257
element_1029,2083,291.1230944,3.932254707,214.6044221,502.4572046,1814.180194,14.17012655,1.30712492,8342.847922,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0711262,486.3055072,16.15169741
element_1029,2084,291.2868828,3.82472734,213.9912525,470.7076348,1807.327196,14.03316586,1.241328733,9658.959523,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.0599926,457.0418667,13.66576815
element_1029,2085,291.4689114,3.876572224,215.3841353,455.3206445,1815.675171,13.79951237,1.28507716,8104.846819,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.072244,443.3207901,11.99985443
element_1029,2086,291.2876925,3.951790621,213.5616927,501.8941466,1797.656613,13.85414961,1.274611536,8516.380668,1123.406552,3.459488697,74073.4,1.898676627,23.0075708,34.83956399,37.39451179,26.32578468,32.47708511,33.2786293,6,2.06791,485.4142352,16.47991137
