Filename,eps_PPT,eps_PET,eps_n,dRPPT,dRPET,dRCC,dRn,dR,pPPT,pPET,pCC,pn,hisR,dis_n,v_4_LAI,v_4_PPT,v_4_AET,v_4_R,v_7_LAI,v_7_PPT,v_7_AET,v_7_R,v_10_LAI,v_10_PPT,v_10_AET,v_10_R,r_4_LAI,r_4_PPT,r_4_AET,r_4_R,r_7_LAI,r_7_PPT,r_7_AET,r_7_R,r_10_LAI,r_10_PPT,r_10_AET,r_10_R,tree_4,tree_7,tree_10,v_tree_4,v_tree_7,v_tree_10
element_0,2.6172317413593817,-1.617231741352873,-8.417761028175928,0.001309575848375337,-0.004115045173394962,-0.0028054693250196246,-0.002320649347414411,-0.005126118672434036,-25.547123117099257,80.27604190132833,54.728918784229066,45.271081215770934,0.018043834066666667,0.03317135666666582,0.0046160606666666715,-0.7206543409999959,-0.7143934250000008,-0.006260918466666666,0.010019947066666673,0.3244131300000035,0.32972069500000245,-0.0053075653666666694,0.015361519066666662,-0.012726222000001286,-0.005381705999994324,-0.007344514266666666,3.760380847974477,-2.405117524690072,-2.3856589289752543,-34.69838197100689,8.162548061661385,1.0826989581716422,1.1010755314477894,-29.414842472263793,12.513952104490253,-0.04247259443803115,-0.01797177090761459,-40.703734248114024,0.11864666930000001,0.11884379269999998,0.12253851550000001,0.0136426781,0.01383980149999997,0.017534524300000007
element_1,2.330208705312862,-1.3302087053131186,-7.23419881854299,0.022713768500401233,-0.010013372031484115,0.012700396468917118,-0.00030728150949227564,0.012393114959424842,183.27731627412714,-80.79786288005862,102.47945339406853,-2.4794533940685435,0.0359640744,0.0013985199999999587,0.003330404033333345,3.130449438000003,3.12259370733333,0.007855729600000007,0.006036275533333371,3.9926435470000037,3.9861885083333277,0.006455039000000003,0.007893679233333353,3.6238465950000034,3.622334541333327,0.0015120524000000052,3.1852093007400994,13.13707626372,13.123916584384004,21.8432692375923,5.77311364572171,16.755313832603903,16.753510182941085,17.948575370537,7.549540614117967,15.207640317919434,15.22427213298575,4.204341207791532,0.0404914912,0.04043763499999999,0.040438144,-0.013529587400000008,-0.013583443600000016,-0.013582934600000006
element_10,2.157178253741575,-1.157178253741586,-3.8677234866596852,8.572668161490412,-2.2496534817807516,6.323014679709661,1.6783339811544442,8.001348660864105,107.14029002911376,-28.115928665678226,79.02436136343553,20.975638636564458,4.4493816417,-0.06473172000000016,0.03550069239999998,39.0085862366667,36.04721086333336,2.9613753833,0.082685597,66.21540773666672,62.81640419333337,3.3990035621000017,0.16092571249999998,135.60813325666675,126.01450511333334,9.593628142,20.870341277333672,21.084610739804145,19.964076616846903,66.55700997967284,48.609661148752075,35.790225480992284,34.789695959144275,76.39271781598231,94.60588831143707,73.2978294963358,69.79078754399902,215.61711074832658,1.6256216908000003,1.6087927325,1.6120831333,-0.1526875468666662,-0.1695165051666665,-0.1662261043666664
element_100,2.529035105199728,-1.529035105199728,-2.4294370271072183,-41.834918398244746,-56.33884145269143,-98.17375985093618,5.522774653497779,-92.6509851974384,45.15323642710859,60.80760105533025,105.96083748243885,-5.96083748243885,202.53156823,-0.029522429999999877,0.13784490293333374,-39.52629723333348,-6.24002738666627,-33.28626975400002,0.3268165697333334,-155.94499673333348,-70.04203228666643,-85.90296443600002,0.6331834914333339,-163.82492406333358,-65.41070215666628,-98.41422208,6.836373564066378,-2.9590034850432807,-0.5506233547966877,-16.43510196701745,16.208362515256493,-11.674298406577071,-6.180546399022529,-42.4146048869016,31.40253132269666,-12.26420269975469,-5.7718753507510465,-48.592040707569254,36.184094175,35.902931597999995,35.78813183999999,-1.3767628723333374,-1.6579254493333409,-1.7727252073333446
element_1000,3.0477428697982676,-2.0477428697966875,-9.423714939478945,0.005118933927155241,-0.0019102112419092019,0.0032087226852460385,-0.0,0.0032087226852460385,159.53182712524534,-59.53182712524534,100.0,-0.0,0.003238509899999999,0.0,0.004751386766666657,7.332754946333338,7.330767720999994,0.0019872249000000004,0.01695050006666668,13.669624477333336,13.666432834999995,0.0031916438,0.01848235856666665,12.042869929333335,12.041371204,0.0014987255000000013,5.694910307182145,20.087126504327827,20.08346445908109,61.36232283866111,20.316505955433637,37.44615470617264,37.44073316330649,98.5528498770376,22.152558709967572,32.98987263533836,32.98869365637846,46.27824358356915,0.0002743021,0.00027430200000000003,0.00027430200000000003,-0.012829003966666665,-0.012829004066666665,-0.012829004066666665
element_1001,2.711829911530183,-1.7118299115301976,-7.660334975762125,0.0695784719018842,-0.008033514381023055,0.06154495752086114,0.001501984910751198,0.06304694243161234,110.35978783167269,-12.742115749288066,97.61767208238463,2.3823279176153807,0.006247315433333334,-0.010876333333333266,0.007491843200000001,19.099433490999996,19.080385659999997,0.019047831266666666,0.0131331888,27.332886142000003,27.308626973000003,0.024259168366666667,0.029230236000000007,43.367971744,43.31870044800001,0.04927129586666666,7.83643071218291,67.94149534052119,67.88882452940577,304.89626256158886,13.737250141756386,97.22996011032261,97.165257440032,388.3134864173631,30.574681423491956,154.27079821824395,154.1297804960701,788.6794958963251,0.0068387687,0.0068397636,0.006838762899999999,-0.07521721480000002,-0.07521621990000002,-0.07521722060000001
element_1002,3.0216417027611775,-2.021641702761125,-6.6703632951775935,-0.7892282652891953,-0.3233654826980449,-1.11259374798724,-0.11617319969221689,-1.228766947679457,64.22928829422565,26.31625820573421,90.54554649995987,9.454453500040145,1.2717528695333333,0.053341559999999344,0.010021587133333343,-7.660541466666672,-7.214469973333308,-0.44607151283333335,0.02151043283333337,-26.271700656666667,-25.521914573333277,-0.7497860923333333,0.04587214263333339,-73.89156526266666,-72.78961280633332,-1.1019524422333333,3.6038062828761617,-3.980889999317455,-3.774025556341612,-35.07532976882673,7.735245122432843,-13.652396617688966,-13.350995735314457,-58.95690194970549,16.495821832565564,-38.39861639911702,-38.07762177716684,-86.64831577204872,2.4064060541,2.4115754512,2.4269192746,0.4638810823333337,0.46905047943333367,0.4843943028333335
element_1003,2.604739522973988,-1.6047395229762986,-7.969420557292667,0.027242813551201384,-0.005609362426306086,0.0216334511248953,-0.0,0.0216334511248953,125.92911502617793,-25.92911502617793,100.0,-0.0,0.0084400051,0.0,0.0035069389333333423,12.290039818466656,12.275129574366662,0.0149102429,0.007559251033333339,14.76069404546666,14.745625758366668,0.015068288200000004,0.008662985633333328,15.484168291466663,15.469736596366669,0.0144316945,3.8629436961735317,53.585148182464984,53.53984084860812,176.66153898414115,8.326623782767951,64.35731611820289,64.31528494531766,178.53411249715955,9.542403326230364,67.5116976540427,67.4736042761564,170.99153767099025,0.000170323,0.000170323,0.000170323,3.2934133333333286e-05,3.2934133333333286e-05,3.2934133333333286e-05
element_1004,2.8719441243194375,-1.8719441243169368,-9.137294061171785,-0.004260501845436923,-0.003631654498251813,-0.007892156343688735,-0.00034171990613500133,-0.008233876249823736,51.74357393977264,44.10625552369161,95.84982946346425,4.150170536535773,0.013144053866666665,0.007163710000000156,0.01686761453333331,1.7629118416666643,1.7624463119999945,0.0004655286333333352,-0.001496180166666694,1.189834799666663,1.191377070999998,-0.001542270166666665,0.018035888833333333,-4.7762149543333265,-4.7691640360000065,-0.007050917266666666,21.568904931726887,4.320801897111272,4.321052952130503,3.5417431947225686,-1.9131909679223593,2.9162209579285405,2.920941974058356,-11.733595908168512,23.062797103680655,-11.706245399193802,-11.692730834771957,-53.643399047137194,0.0840855871,0.08408465,0.0840853216,0.01751508060000001,0.01751414350000001,0.01751481510000001
element_1005,2.456921723891714,-1.4569217238917118,-3.4182907169863177,23.332997499306423,-5.535078386377126,17.797919112929296,-0.32519914918811527,17.47271996374118,133.53958369232893,-31.67840151884389,101.86118217348505,-1.8611821734850553,14.764835865599997,0.006284616666666576,0.08594584039999992,57.768988070000034,55.22454805666672,2.544440017200005,0.2860835901,180.50882311000004,167.7605302566667,12.748292859400005,0.4670541851,296.87808641,273.4224019866667,23.4556844344,20.359830412659328,12.948417637515824,12.80176640174334,17.233107366457045,67.77074202977659,40.459487122270225,38.88906646324614,86.34225923975048,110.6411195457786,66.54264820434804,63.38285857306016,158.8618027854171,1.0562519911000001,1.0895711689,1.1586672899000001,-0.06337165909999998,-0.030052481300000045,0.03904363970000002
