no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1347,2015,267.5119588,5.388966066,87.93254733,537.7934763,401.604104,22.41646663,0.393904164,0.001805173,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2016,268.4092936,5.331511319,85.24861653,535.2055497,420.9242371,22.39050458,0.403974813,0.000553859,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2017,268.7734573,5.455006551,84.63962585,550.3730909,419.2093179,22.42569365,0.414894515,0.006224437,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2018,268.7809475,5.33759759,87.07139204,519.1279306,436.4190699,22.38675632,0.403766513,0.00643589,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2019,268.0720213,5.335792894,83.60304629,544.9632172,408.7718291,22.35467964,0.41557933,0.006688369,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2020,267.7960566,5.236260897,90.10983076,491.0325448,427.4471992,22.29893727,0.407044155,0.006841433,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2021,268.5446888,5.368908976,86.77534494,549.8432144,430.3144917,22.30295824,0.436784355,0.006964513,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2022,268.5830303,5.357673876,88.05199295,550.5614576,433.5658056,22.34587346,0.440995387,0.006170786,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2023,268.6713768,5.403585264,84.99017944,579.0236382,423.79391,22.36152256,0.436134133,0.006273353,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2024,269.1684292,5.464657039,84.89760682,565.2734888,433.3363947,22.34780028,0.446005687,0.006689941,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2025,268.7228148,5.347238058,86.61960786,568.0211361,425.9310218,22.28132443,0.456239972,0.007425724,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2026,268.9313108,5.424055526,86.41987166,601.7113891,444.597045,22.24454612,0.466720078,0.008679831,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2027,268.11689,5.165983764,87.50732004,501.3255477,448.2931181,22.19237954,0.440469672,0.009410437,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2028,269.6329439,5.458740018,84.39873045,577.1876,453.678673,22.20768925,0.46880045,0.009492491,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2029,269.6999138,5.440126937,85.45254916,569.9924656,459.5563329,22.18213714,0.468376907,0.010215259,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2030,269.7177288,5.502204461,81.85759716,596.8259342,449.4334924,22.18771222,0.481100655,0.010841325,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2031,269.4502149,5.263184931,83.351664,568.6667113,466.2945208,22.18788797,0.474575857,0.010923379,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2032,270.3396706,5.338965388,85.128362,603.8381096,470.4486954,22.18270373,0.46274856,0.010467738,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2033,269.7538743,5.296538511,85.65193038,573.6018851,465.2916154,22.14487457,0.467478233,0.010843299,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2034,269.9722721,5.343951743,83.68748244,601.1269157,464.8594691,22.17710568,0.490964217,0.012715284,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2035,270.550342,5.433726746,82.5792437,601.2850032,480.2969782,22.19931681,0.494514429,0.013402892,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2036,271.2753355,5.303306619,85.33228949,576.6856492,491.0159232,22.15464965,0.522719149,0.013304674,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2037,271.1475355,5.417640925,83.26021628,603.9638213,493.9518986,22.11059166,0.542309424,0.01420891,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2038,270.8982299,5.326772923,83.83959721,603.6488385,487.7049518,22.17552744,0.535478465,0.015070095,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2039,270.9754651,5.2866423,86.79653448,582.4592698,497.4326252,22.34408266,0.568022343,0.016179462,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2040,270.8378565,5.317783728,83.75762835,562.3636326,489.12976,22.38490689,0.580830224,0.017201604,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2041,271.1850157,5.413768778,83.92114365,663.2860959,487.794693,22.55293596,0.561226854,0.018752419,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2042,271.0151624,5.396875327,83.98537462,619.7819177,491.0191698,22.58460141,0.545818751,0.019004899,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2043,270.6401954,5.262811154,84.87601475,593.7030434,473.1274195,22.55511752,0.549825152,0.019974972,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2044,271.449356,5.333742146,84.58240856,615.0372453,480.2893804,22.4854363,0.572840491,0.019933946,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2045,271.378777,5.458354886,84.06357376,627.9854113,472.0301512,22.5325009,0.574740152,0.057356629,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
