no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_115,2015,295.9725508,2.854660175,236.8953544,1312.403697,2065.629871,14.62628541,2.629089293,3759.863158,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2016,296.0778516,2.804078113,235.4922406,1456.152691,2037.014678,14.78097854,2.608945313,2829.700536,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2017,295.7928486,2.856247681,239.2731077,1360.93101,2046.278644,14.79100665,2.653223772,3446.757043,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2018,295.9791215,2.831795159,240.2686878,1390.65084,2067.99058,14.64720888,2.659321634,2870.26498,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2019,296.0452743,2.867188102,232.5034874,1457.63018,2048.767534,14.84167618,2.679938857,3326.41372,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2020,295.827202,2.794105597,232.2149325,1458.240614,2029.325483,14.98139311,2.69577931,2823.988257,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2021,296.0982785,2.876121845,235.5204945,1352.956148,2048.210458,14.80990802,2.696425465,3494.933102,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2022,295.9875437,2.847086247,233.0752357,1316.194955,2071.405203,14.81601021,2.781160312,2751.796449,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2023,296.3646119,2.933811413,235.434889,1482.442142,2092.523516,14.35264837,2.580905554,3458.869144,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2024,296.0386306,2.902118304,233.0332244,1536.176997,2050.021817,14.7408486,2.702409395,2850.86542,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2025,296.3084929,2.883271871,236.0201963,1405.25543,2056.664433,14.8008837,2.715090619,3548.092387,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2026,296.332522,2.835072973,234.0824297,1468.199035,2064.663079,14.64262267,2.643566971,2772.386411,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2027,296.2302807,2.892463608,232.5252679,1526.321064,2071.91801,14.63018813,2.697246898,3341.910731,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2028,296.4277511,2.902439448,234.6640804,1492.578685,2082.605865,14.69976629,2.697551135,2731.292715,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2029,296.214205,2.889323142,233.5412483,1454.608612,2074.586518,14.6904771,2.725737475,3539.242734,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2030,296.6853181,2.852134883,238.2455596,1387.597999,2083.711484,14.509906,2.622387105,2803.703204,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2031,296.5885912,2.925011457,239.4670084,1319.092345,2122.788603,14.42512253,2.609403823,3363.510131,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2032,296.6847312,2.905567663,237.1177142,1402.379303,2145.240582,14.41560513,2.562527006,2523.865137,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2033,296.797626,2.947767331,237.8079281,1361.476102,2183.196768,14.49626379,2.663243917,3563.052453,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
element_115,2034,296.4609741,2.811917844,230.760369,1556.093407,2092.288508,14.76945319,2.653267607,3024.949481,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10
