no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,n,AET,R
element_115,1995,295.3288778,2.781904374,231.4221805,1386.179317,1944.785338,14.66339287,2.652221013,2208.840624,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2955534,1175.622018,210.5572988
element_115,1996,295.1350548,2.768751579,227.4277559,1459.813508,1929.32179,14.95669792,2.786108559,1551.115232,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2349813,1204.688488,255.1250202
element_115,1997,295.4358527,2.823738366,232.3127956,1366.495044,1929.954973,14.69622808,2.788634124,2045.924428,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2522728,1155.31553,211.1795137
element_115,1998,295.1858908,2.739211602,228.758631,1538.998438,1930.341298,14.90824508,2.766794126,1552.73228,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.275165,1252.719338,286.2790996
element_115,1999,295.2993289,2.79059922,227.676603,1412.447196,1906.025306,14.9677435,2.792576255,2005.003556,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2458632,1175.609009,236.838187
element_115,2000,295.3644629,2.779364282,232.232098,1474.282724,1933.545834,14.80925427,2.868789882,1541.724806,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2441118,1214.790117,259.4926072
element_115,2001,295.8489182,2.847933457,236.0171224,1316.378378,2015.777735,14.42801499,2.748612718,2141.828336,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.146596,1222.656161,93.72221717
element_115,2002,295.7128003,2.821708156,233.4026726,1514.271785,1986.269626,14.80267917,2.661464534,1499.777273,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.202935,1241.06832,273.2034646
element_115,2003,295.3980287,2.842995563,230.577988,1582.846192,1927.752663,14.95532382,2.757052897,1911.169585,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2485166,1269.581219,313.2649733
element_115,2004,295.5806495,2.845922091,231.7817123,1499.499734,1943.907709,14.6768423,2.782458607,1636.696417,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.1891387,1221.514802,277.9849325
element_115,2005,295.7066272,2.79203351,231.0601026,1412.363809,2012.501287,14.70276004,2.767377194,2009.981906,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.290778,1202.949481,209.4143283
element_115,2006,295.8511135,2.887059935,229.0163483,1396.261707,1957.666316,14.69315336,2.752557501,1554.187882,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2938826,1183.69793,212.5637774
element_115,2007,295.7728503,2.833354986,231.5310934,1376.28547,1965.74161,14.59482216,2.719033349,2156.866411,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2565506,1168.288021,207.9974492
element_115,2008,295.7098566,2.837063594,227.3046473,1508.951037,1950.733659,14.69032872,2.732440287,2526.897022,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2557297,1238.85581,270.0952273
element_115,2009,295.6718591,2.920880979,231.2718105,1343.377186,1942.411357,14.67144371,2.727073639,2702.735958,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2657506,1145.905739,197.4714468
element_115,2010,295.7621103,2.883745474,236.0676428,1342.783392,1986.527919,14.49634443,2.690267878,2152.037377,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1631496,1239.006199,103.7771931
element_115,2011,296.1300893,2.998303593,236.5216954,1323.897942,2013.938245,14.41422196,2.518512272,2198.463005,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.150313,1228.179402,95.71854048
element_115,2012,295.7912874,2.841387201,232.7053739,1470.462477,1975.020479,14.73130631,2.647582857,1920.710696,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2536168,1223.150665,247.3118116
element_115,2013,295.7945839,2.85680055,231.9815815,1399.290682,1976.95068,14.75849115,2.703002048,2402.771364,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3070014,1190.937395,208.3532873
element_115,2014,295.8093348,2.864029291,229.8433653,1589.728631,2006.90655,14.79965296,2.707968568,1569.278374,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2671275,1295.798921,293.9297102
element_115,2015,295.8249743,2.825377304,234.1215419,1413.480462,2008.893279,14.72960074,2.622015552,-2043.31709,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2674825,1199.607263,213.8731987
element_115,2016,295.7780949,2.809164735,233.952108,1438.33248,1945.223436,14.81444972,2.651848151,10227.34001,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.1838052,1188.374533,249.9579472
element_115,2017,295.8434227,2.892893401,235.0372051,1419.860518,1950.444124,14.80638297,2.664490307,5342.384165,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.278077,1294.717449,125.1430686
element_115,2018,295.9000061,2.829518892,235.1487883,1469.817575,1965.559008,14.71860325,2.666669042,3347.867268,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2000606,1324.739843,145.077732
element_115,2019,296.0502128,2.944362293,236.788753,1285.462261,1953.360513,14.46131957,2.635735681,-3121.423916,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2730126,1199.507024,85.95523712
element_115,2020,296.0484005,2.858755975,233.036218,1455.702506,1972.384077,14.65660924,2.618043496,6432.141845,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3655782,1230.765627,224.9368789
element_115,2021,296.0326304,2.809397083,233.3282302,1568.807114,1934.475125,14.70174501,2.584278323,-2300.398986,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.23505,1262.123593,306.6835206
element_115,2022,296.0180295,2.834121605,234.1876133,1347.06805,1995.911559,14.73967232,2.735261229,8734.942731,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2316961,1247.80185,99.26619974
element_115,2023,296.1445051,2.872728668,234.856203,1403.152473,2027.30152,14.55515924,2.595401654,-8254.501039,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2369993,1292.724681,110.4277916
element_115,2024,296.2915011,2.865122632,234.2926572,1414.575344,2012.408941,14.60551724,2.62815246,1873.224556,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1517854,1292.440924,122.1344199
element_115,2025,296.2480722,2.862675022,234.5639764,1433.900726,1975.679361,14.71344278,2.685767834,-958.3534255,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2788715,1308.601193,125.2995327
element_115,2026,296.1796447,2.882214224,235.239889,1392.170706,2000.286049,14.49170199,2.648883667,323.9941475,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2815816,1283.868952,108.3017544
element_115,2027,296.1398617,2.837221354,232.6963872,1514.375894,2046.789316,14.69650932,2.718452929,16708.15353,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2841964,1267.143536,247.2323578
element_115,2028,296.5177803,2.873416337,238.9985813,1328.948453,2065.356888,14.66275876,2.647698147,5004.835526,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.302375,1286.466059,42.48239377
element_115,2029,296.283649,2.825871987,230.636014,1615.212657,2018.187091,14.83760996,2.734209421,-1012.043291,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3654728,1327.50856,287.7040972
element_115,2030,296.4206973,2.931508286,234.4526726,1334.274262,2051.043551,14.70338198,2.814138955,11465.94733,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.285578,1248.646545,85.62771695
element_115,2031,296.0781705,2.798545104,230.6832886,1526.65731,1991.133522,14.88353931,2.782998951,8223.913074,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3121617,1266.211977,260.4453326
element_115,2032,296.1930382,2.888683664,236.8820407,1374.825095,2051.625109,14.97460891,2.765078969,16150.51685,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.422293,1286.805693,88.01940215
element_115,2033,296.4545729,2.928886088,237.0540621,1435.847095,2049.940954,14.85469531,2.7165454,8338.44425,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.4021883,1329.946816,105.9002793
element_115,2034,296.7811633,2.936043452,233.8254242,1431.388114,2106.526393,14.66571499,2.75454327,-908.7077461,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.309498,1233.641832,197.7462819
element_115,2035,296.5391918,2.923248169,234.2666233,1387.101518,2028.430563,14.65239162,2.683981001,-5863.635575,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2707703,1283.66208,103.4394377
element_115,2036,296.3933874,2.878262899,229.5160189,1560.509176,2017.710394,14.77358277,2.745583988,-1393.920337,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.432315,1308.338596,252.1705801
element_115,2037,296.6445473,2.915948143,233.1655234,1439.478216,2093.6754,14.54591917,2.698952351,-2174.145923,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3938494,1247.803928,191.6742879
element_115,2038,296.9023385,2.927337276,234.2515429,1486.50021,2122.104018,14.65819296,2.624895396,-1991.02922,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2743962,1368.28234,118.2178702
element_115,2039,296.8239194,2.819302071,235.2932168,1468.172758,2128.136001,14.83880353,2.689516091,23520.83795,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2038238,1351.301663,116.8710946
element_115,2040,296.6169212,2.848370672,235.6141766,1391.509943,2065.564238,14.86855634,2.719534681,17021.72264,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2210095,1288.793629,102.7163141
element_115,2041,296.7708078,2.854215694,235.536597,1444.175992,2062.418091,14.89433621,2.773905034,7062.611979,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2522159,1327.917542,116.2584499
element_115,2042,297.1070229,2.919050875,236.5297031,1370.227952,2115.155303,14.45391216,2.69376559,3659.125732,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.26848,1282.334028,87.89392371
element_115,2043,296.9567965,2.792797807,232.6303701,1571.857577,2163.911959,14.73004318,2.706737619,2510.315128,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.252747,1318.144818,253.7127591
element_115,2044,296.5958824,2.76085995,228.3819874,1597.814393,2095.044336,15.00943439,2.828368685,8806.737091,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3090456,1327.194209,270.6201839
element_115,2045,296.7977741,2.797115913,233.7269203,1482.998859,2058.08444,14.85517297,2.84965351,12336.975,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.1525009,1230.703416,252.2954428
element_115,2046,296.9860557,2.838201455,235.0560445,1528.89939,2141.490112,14.62218843,2.814141883,-1869.890155,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2701116,1400.492832,128.4065584
element_115,2047,297.2454345,2.849729308,232.0486651,1558.914655,2206.316063,14.93213716,2.859169612,20566.02793,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.3251798,1330.296226,228.618429
element_115,2048,297.4490082,2.943483974,234.7312376,1396.579129,2152.524753,14.64791727,2.850917547,12465.50669,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2308986,1304.298577,92.28055163
element_115,2049,297.3029901,2.859025471,235.1105939,1418.694151,2149.9254,14.46115772,2.756209833,10291.81421,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2377658,1320.86093,97.83322057
element_115,2050,297.3205843,2.889868118,235.7174202,1416.104559,2175.81962,14.529874,2.811940056,-219.2166528,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.288236,1325.265758,90.83880137
element_115,2051,297.4742888,2.80486496,236.3364367,1398.623613,2189.63329,14.62089747,2.730339575,7113.840689,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2162678,1309.280106,89.34350652
element_115,2052,297.4106449,2.870652865,234.0860443,1395.967906,2142.071117,14.43522807,2.687617727,-1570.581373,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.2923388,1215.010012,180.9578939
element_115,2053,297.4180813,2.893490505,235.9084042,1391.300747,2165.746216,14.59493638,2.691816272,10594.49779,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2389617,1302.382728,88.91801877
element_115,2054,297.7747668,2.919377693,242.5733374,1127.996728,2227.338978,14.26846187,2.627074007,12116.51075,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.233745,1113.545732,14.45099614
element_115,2055,297.7864445,2.841803968,238.3073347,1284.195276,2283.410506,14.27197544,2.63640621,2070.812295,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.017622,1254.363107,29.83216901
element_115,2056,297.9629693,2.942728782,239.5480875,1138.409716,2233.446108,14.04760034,2.624060487,2059.202176,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.1388073,1122.118793,16.2909227
element_115,2057,297.8942464,2.853161325,234.360485,1498.513034,2247.59679,14.28772147,2.724540355,7887.906518,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2530608,1393.212379,105.3006549
element_115,2058,297.785461,2.93656737,234.2853113,1369.81809,2237.221733,14.59673202,2.769757183,21371.50537,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2265477,1292.760922,77.05716784
element_115,2059,297.5365715,2.837008616,234.8353505,1375.178463,2202.905957,14.56593501,2.863140516,12958.94868,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1729548,1290.231615,84.94684784
element_115,2060,297.8898015,2.867459703,234.9222398,1361.567204,2232.088956,14.64086669,2.86333438,6930.525033,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2404943,1286.567512,74.99969164
element_115,2061,298.1214395,2.902415549,236.3936803,1472.479054,2265.480752,14.49634577,2.789623156,23147.41112,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1913326,1372.057769,100.4212853
element_115,2062,297.8599632,2.922917303,234.8605282,1494.300087,2251.460242,14.69647936,2.73972846,15984.27518,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2482133,1390.29054,104.0095466
element_115,2063,298.2009695,2.912685304,234.0697001,1317.273049,2269.710806,14.49682399,2.764539897,-594.9610004,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.299755,1180.739179,136.5338702
element_115,2064,298.0944349,2.853488091,232.5420054,1516.74813,2279.502237,14.64474939,2.782483415,17402.59044,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.314573,1315.812997,200.9351334
element_115,2065,298.2514269,2.814623516,236.3714482,1374.020499,2313.148006,14.6413613,2.783245501,10828.68318,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1805367,1300.621651,73.39884798
element_115,2066,298.0434935,2.853255848,235.0942287,1511.359657,2290.798993,14.63273631,2.775644976,13923.83058,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2705455,1409.40606,101.9535968
element_115,2067,298.2611739,2.863289863,235.6731137,1330.521242,2339.339886,14.58794662,2.795473115,7456.707862,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.2249374,1269.978034,60.54320763
element_115,2068,298.7313953,2.977663538,242.0519578,1217.679161,2352.139703,14.31787612,2.751079138,-8248.467596,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2352614,1200.634924,17.0442373
element_115,2069,298.7203358,3.033269944,237.585501,1364.016688,2328.144993,14.0237622,2.771533198,14066.19169,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.5245254,1310.363106,53.6535816
element_115,2070,298.2779355,2.882315192,233.8002569,1453.594546,2340.643712,14.67280193,2.931511576,19569.00759,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.183589,1265.491315,188.1032307
element_115,2071,298.634531,2.894947851,237.1479229,1367.393224,2441.957466,14.65948869,2.929866452,14693.77547,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.3664477,1314.52193,52.87129407
element_115,2072,298.9411197,2.981597379,237.7086467,1285.773101,2360.334296,14.307585,2.839640503,6363.395871,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.5105412,1245.388854,40.38424735
element_115,2073,298.8247876,2.941504339,237.3972915,1332.8309,2380.659165,14.32287198,2.875664447,16069.08983,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.4046557,1282.918476,49.91242425
element_115,2074,298.9782092,2.915155473,237.2430871,1416.191124,2411.087329,14.29214236,2.768822277,6948.875164,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.4040036,1354.58999,61.60113441
element_115,2075,298.5616126,2.861233931,233.5810306,1518.445714,2373.612896,14.96482109,2.906563415,15084.58192,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,2.1974077,1313.723242,204.7224722
element_115,2076,299.1508968,2.909239511,240.3463807,1330.669156,2462.014745,14.58245539,2.877119802,21565.60839,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.1829467,1307.497588,23.17156844
element_115,2077,299.0100809,2.884216165,235.8148848,1430.768175,2431.718279,14.61614487,2.794016726,1360.62575,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1866627,1356.733679,74.0344965
element_115,2078,299.3113152,2.953255452,239.6065475,1464.893266,2462.924331,14.25061547,2.796765714,10599.99044,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2343907,1428.988601,35.90466463
element_115,2079,298.9405646,2.949098234,238.2878114,1338.057239,2484.881007,14.91848597,2.975515615,12985.60509,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2086124,1315.582975,22.47426375
element_115,2080,299.3845587,2.952740782,237.2664962,1453.077321,2502.330079,14.5573456,2.907171268,7442.869201,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.3864527,1391.224443,61.85287844
element_115,2081,299.3760158,3.034250685,238.2560004,1347.469576,2539.112535,14.37895167,2.750787191,12155.9661,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2664323,1327.144294,20.32528175
element_115,2082,299.3179798,3.010737901,240.7611798,1391.165158,2475.800293,14.55073139,2.752804318,12930.50931,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2556367,1364.446024,26.71913367
element_115,2083,299.307364,2.983805136,239.6557689,1427.588053,2497.369249,14.59026664,2.868679653,12624.21785,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2209473,1397.412823,30.17522962
element_115,2084,299.3380707,2.986469557,241.0888162,1380.251339,2472.942094,14.84810904,2.860916654,12509.69216,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2142525,1353.597501,26.65383798
element_115,2085,299.4571583,2.90871239,235.9377625,1710.672733,2472.814352,15.01172027,2.881774152,12964.88953,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.1996887,1573.135375,137.5373579
element_115,2086,299.3428423,2.911079549,235.2083688,1717.74497,2464.324578,15.14717511,2.990319775,8767.79202,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.241439,1580.293358,137.4516118
element_115,2087,299.4789163,2.907414195,237.0505066,1572.344745,2537.783781,14.94812333,2.982525838,13724.88903,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,3.3884494,1490.903258,81.44148735
element_115,2088,299.6298983,3.001330074,239.9423657,1437.245936,2550.698517,14.91648476,2.98404068,15321.50612,584.8956088,0.729701283,85340,2.111262346,26.73817078,34.64545144,-12.57486265,30.34024429,36.961586,15.97919464,10,4.2028537,1408.158047,29.0878887
