no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,n,AET,R
element_4640,2033,256.2226737,6.313882097,120.6108054,256.0134285,248.3623413,18.99296098,3.22E-06,262.5835619,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0915694,180.985724,75.02770446
element_4640,2034,256.2062126,6.252231807,117.3255205,303.9403929,248.8814661,18.99485636,3.38E-06,1195.035516,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.067771,194.6957888,109.2446041
element_4640,2035,255.8438194,6.530279523,119.5169255,293.5131645,239.9680995,18.99397403,2.95E-06,-466.3122209,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9632229,184.6120921,108.9010724
element_4640,2036,256.3730456,6.450471994,119.7459652,321.9757293,252.5666564,18.99368436,4.94E-06,-126.6437347,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9632229,197.4879524,124.4877769
element_4640,2037,256.2655286,6.538041035,119.0252053,317.3411516,256.4640921,18.99155986,3.18E-06,568.2355124,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1204848,203.2990653,114.0420863
element_4640,2038,256.135823,6.227194985,119.9795725,282.3893421,253.3165977,18.99230826,3.44E-06,11.74150597,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9450532,186.7432487,95.64609341
element_4640,2039,256.2420126,6.416794113,117.6309678,323.7277065,255.3930592,18.99306866,2.90E-06,923.9973878,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0886607,203.3567441,120.3709624
element_4640,2040,256.4894425,6.475816747,118.4231461,269.8648533,265.877654,18.99347288,3.93E-06,200.1102539,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0938072,192.3611242,77.50372915
element_4640,2041,256.7983288,6.33902125,119.5933361,306.2868196,258.2010661,18.99366197,2.83E-06,-335.2722175,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9632229,196.1618247,110.1249949
element_4640,2042,256.4384821,6.440981317,116.1446092,310.4974732,243.7445833,18.99569749,3.54E-06,1260.170637,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.109106,195.0432795,115.4541937
element_4640,2043,256.6360652,6.440191329,116.9198866,319.9127665,250.207925,18.99412979,3.20E-06,-411.2517613,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9658506,195.9534656,123.9593009
element_4640,2044,256.9439218,6.331725648,118.1215995,307.2299442,257.8534483,18.99531018,3.02E-06,214.4258929,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1299005,201.6295004,105.6004438
element_4640,2045,256.6171994,6.557663558,118.1656786,300.0841559,260.649888,18.99228728,3.07E-06,475.1395603,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1214614,200.6667384,99.41741752
element_4640,2046,256.5402856,6.319910411,118.2397907,316.6211893,253.6329682,18.99972316,2.99E-06,358.0416599,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.100316,201.134554,115.4866353
element_4640,2047,256.8996616,6.241434426,117.1833448,387.006737,268.5822442,19.00601146,3.76E-06,82.84313237,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9795643,219.933682,167.073055
element_4640,2048,257.5114558,6.233468643,117.6047115,353.9177369,258.2303446,19.00573677,4.19E-06,790.8895183,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1119952,212.1943623,141.7233746
element_4640,2049,257.6629082,6.220815459,116.2770518,350.5265847,265.819257,19.00348222,2.90E-06,-391.0326951,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9677519,210.6672534,139.8593313
element_4640,2050,257.6399098,6.289088528,117.8687729,342.6309643,273.7360636,19.01194501,4.62E-06,1510.708457,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0845008,216.7775575,125.8534068
element_4640,2051,257.7440808,6.375508889,116.2780114,373.8415656,264.8854095,19.01363824,3.64E-06,290.8784085,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0854344,218.9600063,154.8815593
