no,date,R,PPT,PET,tas,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,Cluster,n
AT_0000005,2002,1733.28,1624.15,509.94,8.723333359,508.2100037,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.85694466,3.415694475,1.052002759,129.382222,91147.59688,6,3.7585278829808386
AT_0000005,2003,1694.76,1575.35,531.1,8.723333359,528.8600037,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.78388939,3.351944208,1.061802759,133.4619461,92025.02031,6,3.793826063923559
AT_0000005,2004,1684.92,1557.99,532.5,8.723333359,530.2566772,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.78388939,3.371388674,1.055641663,135.5047241,92606.28281,6,3.8335801350984537
AT_0000005,2005,1757.35,1529.85,519.93,8.723333359,517.5566711,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.76555634,3.354999781,1.047791675,136.5416687,96645.34219,6,3.7571605309950873
AT_0000005,2006,1839.2,1514.13,524.97,8.723333359,523.7033386,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.90166702,3.410416842,1.041916675,137.4816711,99155.59688,6,4.305521220866954
AT_0000005,2007,1766.98,1502.19,532.07,8.723333359,528.630011,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.82305641,3.511249781,1.037313892,138.9794525,99842.61719,6,3.6068084791899575
AT_0000005,2008,1829.75,1537.88,513.88,8.723333359,509.8333374,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.81055641,3.400138855,1.018630554,135.4127869,99620.90469,6,3.31125667991454
AT_0000005,2009,1945.12,1578.85,528.61,8.723333359,524.5633301,13.1604,47.5896,64.549,1615.816992,7.931173985,28.86979943,18.33333397,34.125,42.59999847,2.821499571,25.81055641,3.442777872,1.009238867,134.9786194,97571.01719,6,3.3364605950821886
AT_0000007,1989,1503.39,1327.48,557.86,7.549444962,555.7050049,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,27.13645706,2.445364714,1.785882031,132.4889557,6109.039746,6,4.629050913516878
AT_0000007,1990,1482.84,1326.04,574.8,7.549444962,570.4950195,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.97468605,2.537603855,1.782307031,132.4137482,6210.387012,6,4.133937915545526
AT_0000007,1991,1506.33,1343.76,572.09,7.549444962,566.3350098,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.71291542,2.49760437,1.793661182,132.3680206,6338.722656,6,3.7955174361243573
AT_0000007,1992,1492.79,1311.51,593.02,7.549444962,576.1637573,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.46051979,2.569322824,1.790741748,133.6515656,6415.993652,6,3.0200132508862447
AT_0000007,1993,1424.11,1276.68,594.4,7.549444962,574.4375122,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.21249924,2.689479113,1.786713965,133.7501068,6484.45127,6,2.9400798465950704
AT_0000007,1994,1409.43,1281.83,613.55,7.549444962,589.6287598,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.01374969,2.661145687,1.775008374,135.1460449,6546.854492,6,2.8683616693093588
AT_0000007,1995,1526.88,1288.53,595.7,7.549444962,572.1449951,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,25.82541618,2.716093779,1.765645874,133.8284393,6626.818164,6,2.768212316496892
AT_0000007,1996,1587.01,1295.36,584.13,7.549444962,562.7550049,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,25.97197876,2.551979065,1.777352856,132.2043732,6706.751758,6,2.7804723059304415
AT_0000007,1997,1541.56,1298.68,572.84,7.549444962,559.40625,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,25.84447861,2.616926908,1.784501416,131.9664551,6785.353027,6,3.1306062343095684
AT_0000007,1998,1565.05,1305.97,570.06,7.549444962,557.5612549,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,25.84687462,2.722552061,1.806131934,131.3370819,6936.038574,6,3.163227580830639
AT_0000007,1999,1617.91,1338.39,548.65,7.549444962,540.7525024,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.13645744,2.611979008,1.822215234,128.834166,7035.194824,6,3.3607985601007218
AT_0000007,2000,1645.9,1364.72,562.42,7.549444962,556.7012573,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.58374901,2.684583187,1.854563867,129.5053146,7196.424512,6,3.6795363642749828
AT_0000007,2001,1691.32,1375.96,578.22,7.549444962,569.3037476,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.56301994,2.653281212,1.877155518,130.6444809,7341.189258,6,3.3712600885646693
AT_0000007,2002,1791.15,1412.48,584.63,7.549444962,578.4112549,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.87624931,2.604687691,1.917338818,129.8669815,7541.302441,6,3.6534546626114337
AT_0000007,2003,1723.62,1375.6,609.38,7.549444962,603.0787598,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.77718697,2.54812479,1.940848584,133.8545853,7661.793848,6,3.9091084364473017
AT_0000007,2004,1728.34,1345.79,611.44,7.549444962,605.1387573,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.77718697,2.570677042,1.953206982,135.9609375,7819.149609,6,4.006832233096158
AT_0000007,2005,1697.19,1317.59,600.64,7.549444962,594.2012695,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.75739555,2.535520554,1.939212476,136.9873962,7937.579004,6,3.9808926055659444
AT_0000007,2006,1700.13,1294.63,603.03,7.549444962,598.0625244,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.76166611,2.619479179,1.935795801,138.0353149,8032.476074,6,4.333218733049702
AT_0000007,2007,1588.55,1281.75,606.09,7.549444962,593.3212646,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.62260361,2.707812309,1.940981934,139.5792725,8070.068359,6,3.4406518558060815
AT_0000007,2008,1634.12,1315.21,584.17,7.549444962,569.4587646,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.74645767,2.595208406,1.907079126,136.0171906,8154.850293,6,3.0841654337484186
AT_0000007,2009,1641.4,1347.97,595.51,7.549444962,580.6425171,12.6937,47.5812,110.8172,1246.385645,8.161493329,26.08736298,23.28125,41.61458206,31.33333397,0.548928756,26.72395782,2.623437405,1.898234619,135.5157318,8202.399023,6,3.0776990470011283
AT_0000012,1990,1102.09,1282.36,532.32,4.633809853,530.3700073,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.49309578,2.780892849,1.846608276,135.6092804,8582.331641,6,4.626140542766625
AT_0000012,1991,1102.09,1302.32,527.6,4.633809853,525.3785767,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.42583427,2.746845484,1.841478564,135.50047,8756.837695,6,4.4013220120782846
AT_0000012,1992,1040.1,1270.93,543.96,4.633809853,537.1571533,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.29166756,2.809583426,1.824129395,136.6899963,8836.192383,6,3.6145857138468602
AT_0000012,1993,993.34,1240.15,545.02,4.633809853,536.1614502,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.09726257,2.934821367,1.808105615,136.7810699,8916.360156,6,3.457153696219473
AT_0000012,1994,961.97,1245.55,564.63,4.633809853,552.5228882,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.87940483,2.897976398,1.814137354,138.1054718,8998.653516,6,3.291700495848841
AT_0000012,1995,1012.16,1247.14,549.67,4.633809853,535.8614563,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.44249992,2.948750019,1.798225464,136.8791656,9068.891211,6,3.065794771932958
AT_0000012,1996,1054.78,1257.59,541.78,4.633809853,528.4700317,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.01619034,2.810059309,1.813565112,135.2557159,9080.799609,6,3.0265500876112204
AT_0000012,1997,1039.35,1260.94,526.74,4.633809853,515.3257507,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,21.89904747,2.86107111,1.847077002,135.0632141,9067.532227,6,3.058098965506229
AT_0000012,1998,1045.62,1277.93,520.7,4.633809853,510.4543213,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,21.97654724,2.956845045,1.873055127,134.5261871,9189.273047,6,3.0779019475068026
AT_0000012,1999,1116.73,1315.9,499.16,4.633809853,492.3857422,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.22630959,2.860714436,1.860409546,132.137735,9290.415234,6,3.2046263425743553
AT_0000012,2000,1138.66,1356.57,511.92,4.633809853,508.3514465,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.83476257,2.926666737,1.88664165,132.8182129,9428.236719,6,3.728372308038415
AT_0000012,2001,1143.91,1360.56,524.79,4.633809853,520.1157349,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.25702362,2.903809309,1.891350854,134.0783325,9609.801172,6,3.5917605756260165
AT_0000012,2002,1192.01,1394.79,534.97,4.633809853,532.8971497,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.49738083,2.843095064,1.902290967,133.1985718,9957.775781,6,4.269614832659321
AT_0000012,2003,1137.64,1362.53,557.99,4.633809853,555.5685669,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.4376194,2.803570986,1.895585449,137.0203583,10235.76914,6,4.416480080388901
AT_0000012,2004,1117.69,1330.13,560.05,4.633809853,557.6285645,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.4376194,2.820059538,1.899864355,138.9914307,10600.69941,6,4.532271322418374
AT_0000012,2005,1114.63,1289.48,550.06,4.633809853,547.6357056,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.43642883,2.788809299,1.880975879,139.9044067,12021.9041,6,4.569223662389847
AT_0000012,2006,1114.63,1266.55,555.63,4.633809853,552.9399902,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.34428673,2.875654697,1.87250437,140.8667847,13434.08164,6,4.600695516114332
AT_0000012,2007,1068.63,1257.28,559.84,4.633809853,555.9900024,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.29916763,2.950237989,1.865833276,142.524408,14805.67539,6,4.322696489750056
AT_0000012,2008,1136.56,1289.19,539.33,4.633809853,535.7928711,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.39333382,2.855595827,1.852569385,138.9710754,15986.46094,6,4.123531073194332
AT_0000012,2009,1139.73,1321.47,552.88,4.633809853,549.2885864,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.38523827,2.892440319,1.85630354,138.5360718,16757.88809,6,4.132561355053759
AT_0000026,1989,1247.37,1233.01,510.37,4.246666861,507.0049866,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,24.98225021,2.915500164,1.52425835,138.4264954,33949.67188,6,4.079910877336634
AT_0000026,1990,1219.24,1244.61,521.31,4.246666861,518.5960022,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.4440834,3.010500431,1.53288125,138.2900848,33802.75703,6,4.339348560881088
AT_0000026,1991,998.84,1260.77,514.12,4.246666861,510.1290039,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.3814167,2.948833466,1.542000024,138.3312531,34184.15313,6,3.882665092699272
AT_0000026,1992,942.79,1236.47,530.52,4.246666861,521.1690063,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.20458374,3.024999857,1.533175024,139.4444214,34155.10938,6,3.3118918336433434
AT_0000026,1993,977.73,1214.1,533.11,4.246666861,521.9190308,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.06733398,3.1615417,1.520287524,139.706842,34253.78672,6,3.2192492557473877
AT_0000026,1994,933.18,1214.76,551.54,4.246666861,539.3490295,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,24.94433327,3.128708124,1.529950024,140.8528442,34260.00078,6,3.2676109822221338
AT_0000029,1989,881.98,1088.28,485.19,5.217666817,476.5950195,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,19.80666695,3.06906271,1.486665039,142.6466705,174607.6219,6,3.42122419986782
AT_0000029,1990,861.47,1100.41,494.26,5.217666817,489.592511,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.54020882,3.168124914,1.507305054,142.483963,168473.4813,6,4.048273417315512
AT_0000029,1991,861.47,1094.08,485.69,5.217666817,477.9450073,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.81833382,3.083854198,1.509061743,142.6752136,165903.3219,6,3.5064454925047777
AT_0000029,1992,827.84,1085.95,500.46,5.217666817,489.7875122,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.68166695,3.172708035,1.499880078,143.6383362,161758.7656,6,3.346890477535239
AT_0000029,1993,789.68,1075.46,503.95,5.217666817,492.0150146,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.61645851,3.322083235,1.508541724,144.1089569,160554.2656,6,3.2961103282751654
AT_0000029,1994,753.79,1075.04,520.37,5.217666817,507.4725159,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.39750061,3.279895782,1.517051709,145.0154144,159317.2969,6,3.35291540929218
AT_0000032,1989,975.6,1236.54,564.77,5.134722424,560.4099731,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.16565514,2.354255676,1.842397192,135.2903015,14202.0252,6,4.314741955960299
AT_0000032,1990,1005.56,1243.32,579.79,5.134722424,574.1228271,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.28636971,2.448958158,1.852637427,135.1698853,14267.34219,6,4.163466480547658
AT_0000032,1991,1054.77,1263.29,576.45,5.134722424,569.4771118,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.0689888,2.397916794,1.864941113,135.1719086,14573.52227,6,3.8657456942886514
AT_0000032,1992,1016.89,1232.04,596.14,5.134722424,578.9449707,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.70410767,2.469106913,1.841575415,136.3551208,14737.45566,6,3.197976244017539
AT_0000032,1993,1016.26,1204.42,597.85,5.134722424,576.7356934,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.44583435,2.599076986,1.829610156,136.5293457,14955.32559,6,3.067911248883799
AT_0000032,1994,1007.7,1205.54,616.14,5.134722424,593.3257202,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.33172836,2.571071386,1.833958276,137.7967896,15216.99121,6,3.106003707741701
AT_0000032,1995,1069.74,1210.4,600.0,5.134722424,577.1607178,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.150597,2.618958712,1.811465234,136.530957,15514.73008,6,2.9871032990913875
AT_0000032,1996,1096.27,1217.41,589.95,5.134722424,569.6328735,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.31184654,2.469226122,1.793893066,135.0073273,15661.39844,6,3.024324647433096
