no,date,R,PPT,PET,tas,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,Cluster,n
AU_0002551,2016,38.3910863,363.2142857,2208.874707,24.29574966,344.1262634,119.234573,-22.8833548,1483.437,699.382731,0.752093744,21.60662005,21.36018562,55.04074097,21.33573723,2.242812929,5.612931609,2.97435565,0.327695123,252.50289,1411.770728,2,1.406765129
AU_0002552,1991,1.325610132,289.9205381,2324.249268,25.25791931,275.4558807,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,0.85709151,3.064306688,0.275746777,258.7199158,330.1832275,2,1.289788331
AU_0002552,1992,1.574101847,287.7065187,2321.788574,25.25791931,273.336673,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,0.832059216,3.050004435,0.276975366,258.954248,338.709198,2,1.28644047
AU_0002552,1993,2.926443623,275.3272747,2319.435449,25.25791931,261.5736115,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,0.814421332,3.077739334,0.275294336,258.9867798,349.4550598,2,1.267585164
AU_0002552,1994,2.114179808,251.64735,2319.633643,25.25791931,239.2098755,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,0.699866366,3.024608326,0.272046454,259.4924988,364.3017273,2,1.233835901
AU_0002552,1995,4.907336537,303.1342992,2306.319434,25.25791931,286.8702667,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,2.32707845,3.045578289,0.288655035,257.9766144,383.1176575,2,1.286344306
AU_0002552,1996,5.24836379,314.8679984,2313.158545,25.25791931,298.3987457,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,2.795609963,3.065814877,0.299276007,257.7731293,407.0292175,2,1.312181171
AU_0002552,2005,2.115670822,270.7635351,2316.135791,25.25791931,257.8255859,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.688564515,3.019144487,0.308424011,259.9554413,508.6596497,2,1.276930812
AU_0002552,2006,1.068161075,331.3115873,2303.330713,25.25791931,314.8031616,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.691180825,2.974565554,0.327399072,258.4120361,518.4787231,2,1.357848169
AU_0002552,2007,1.068161451,329.8904654,2313.406396,25.25791931,313.4504547,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.620402408,3.002176905,0.326839636,258.351532,532.7341003,2,1.3534522
AU_0002552,2008,1.321179133,336.1730939,2308.248828,25.25791931,319.3972687,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.574027681,3.001105356,0.32540484,257.4616272,545.3177612,2,1.363537319
AU_0002552,2009,1.206194108,320.5086225,2318.96792,25.25791931,304.5461761,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.482379377,3.005291176,0.318175513,258.1875031,550.1028687,2,1.338301129
AU_0002552,2010,1.235089449,323.1338606,2326.316406,25.25791931,307.0194427,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.425268137,3.050365162,0.310366782,257.0384857,561.348938,2,1.340224975
AU_0002552,2011,1.702026191,286.3236777,2340.430713,25.25791931,272.1017792,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,1.276303494,3.091936064,0.290578934,257.5503174,574.0940796,2,1.282783993
AU_0002552,2012,1.950847132,330.5217084,2325.212598,25.25791931,310.0574402,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,3.197395313,3.082004547,0.295066214,256.0209747,592.0130127,2,1.267363023
AU_0002552,2014,2.209257028,342.8677616,2311.86582,25.25791931,322.2061279,116.1442815,-21.29235817,47794.38,507.8342225,0.46261433,25.56614559,28.94424248,45.83340073,22.88460922,3.369653156,3.802901125,3.011242437,0.302234036,255.6282928,649.1611816,2,1.297826315
AU_0002586,2009,0,567.128602,2195.307959,26.92639825,539.252179,126.2989299,-18.2588279,12421.99,371.9844346,0.485831045,23.81044681,23.11861992,58.18799973,15.87608624,2.780409073,19.13369732,2.470992279,0.428907898,261.0698914,266.3301941,2,1.757724441
AU_0002586,2010,0,592.5058882,2196.933398,26.92639825,562.7493347,126.2989299,-18.2588279,12421.99,371.9844346,0.485831045,23.81044681,23.11861992,58.18799973,15.87608624,2.780409073,18.96749258,2.521712542,0.445555798,259.5219971,271.9223755,2,1.785387424
AU_0002621,1989,105.8460993,688.1726667,2032.907349,27.79357191,653.4673584,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,55.38275108,2.108019304,0.519578259,255.6244385,703.9375366,2,2.030939923
AU_0002621,1990,110.9788219,691.6503333,2026.747046,27.79357191,657.6370239,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,52.39338989,2.069663858,0.517695837,255.3807434,729.5164063,2,2.058364248
AU_0002621,1991,123.9678241,707.1263333,2014.418677,27.79357191,671.0000122,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,50.98744507,2.071252704,0.517454163,254.8257172,747.9690918,2,2.069185766
AU_0002621,1992,70.0857877,600.9996667,2027.020947,27.79357191,584.1560059,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,35.61363983,2.046619344,0.515997681,257.6506378,770.3786011,2,2.23924092
AU_0002621,1993,91.87236931,658.9743333,2026.863647,27.79357191,616.6800049,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,47.40491714,2.128436065,0.515575452,255.9963043,795.9622314,2,1.824900079
AU_0002621,1994,114.4611547,703.1646667,2031.792334,27.79357191,651.342334,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,51.27324982,2.163097119,0.516436804,256.165506,828.4492188,2,1.801395166
AU_0002621,1995,139.1203827,790.28,2017.217676,27.79357191,734.9333252,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,68.82608185,2.166947055,0.524640979,254.3137817,872.330481,2,1.987721392
AU_0002621,1996,112.1817179,830.0136667,2030.71167,27.79357191,763.4199951,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,64.56872101,2.17512207,0.53294978,255.5387543,928.5604004,2,1.940468548
AU_0002621,1997,122.2635042,916.692,2006.915039,27.79357191,848.2379883,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,80.77891541,2.147349882,0.541332422,253.2907806,977.2244873,2,2.16654803
AU_0002621,1998,119.2099639,891.627,2013.175635,27.79357191,838.4309692,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,66.15086021,2.076069307,0.549073389,254.4023895,1024.89137,2,2.308446095
AU_0002621,2005,181.6434214,898.206,2032.582031,27.79357191,827.1123291,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,67.78058815,2.113044357,0.548585632,256.5131897,1173.65376,2,2.063190949
AU_0002621,2006,192.9095584,807.3603333,2053.765063,27.79357191,768.4039795,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,62.53744545,2.14810276,0.54648009,258.0810577,1204.658057,2,2.277764127
AU_0002621,2007,175.1431616,800.4446667,2040.766406,27.79357191,760.5379761,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,57.57277946,2.158761072,0.549270129,255.3232239,1258.81106,2,2.248820438
AU_0002621,2008,198.9311362,850.48,2044.270459,27.79357191,797.932666,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,63.37508507,2.164591646,0.551047217,255.2968628,1311.289233,2,2.173331833
AU_0002621,2009,206.3403106,863.5083333,2046.889771,27.79357191,791.533667,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,67.98311119,2.136361098,0.549615759,256.2021118,1342.776489,2,1.953247493
AU_0002621,2010,220.5947796,904.259,2044.78313,27.79357191,836.3333374,128.12026,-15.70169431,852.6742,180.0195315,1.49824761,20.89563859,23.62673569,57.74479294,15.73640156,1.589975675,74.01302795,2.184011149,0.566778955,254.3203918,1380.902222,2,2.108567513
AU_0002668,1998,29.58884316,426.1134524,2096.26748,25.0785787,405.9765869,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,5.139374924,2.594122553,0.408043665,253.5134003,856.3979248,2,1.58660854
AU_0002668,2002,44.42109376,434.2209921,2100.066699,25.0785787,412.9541779,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,4.04003644,2.630577946,0.438174188,252.4366394,960.636853,2,1.581653384
AU_0002668,2003,49.89374888,424.5644444,2103.706494,25.0785787,403.5678741,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,3.711121082,2.635419607,0.429016785,253.1170654,987.0303345,2,1.560146812
AU_0002668,2004,48.71034472,409.9212302,2114.836572,25.0785787,388.6495758,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,5.09862771,2.628975153,0.41923681,254.7947662,1019.338782,2,1.51081296
AU_0002668,2005,50.20674542,335.2794444,2139.286182,25.0785787,318.6566315,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,4.829613256,2.603382587,0.401673999,258.3417511,1045.024487,2,1.404638719
AU_0002668,2006,48.84158839,371.1537302,2144.909326,25.0785787,352.5388214,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,4.861818933,2.638826752,0.404876721,256.5405457,1080.656921,2,1.455789896
AU_0002668,2007,47.89603525,401.6029762,2122.065332,25.0785787,381.4329102,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,4.991408873,2.65285058,0.41277251,253.0143921,1117.730273,2,1.510287165
AU_0002668,2008,40.70835445,368.5801984,2137.969287,25.0785787,350.0944977,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,5.053908873,2.699124718,0.39849115,254.4762543,1153.158081,2,1.453603437
AU_0002668,2009,20.39473286,416.3454762,2123.421191,25.0785787,385.7265106,140.491938,-20.702842,5940.009,328.6744439,0.423995367,22.19178659,38.04000092,36.14772797,22.74028969,2.693214128,14.31949096,2.701461315,0.41739729,251.9750244,1175.327661,2,1.358445422
AU_0002686,1994,1.419812135,699.3616842,1927.87605,26.8502881,577.1515503,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,54.890242,2.097503495,0.863893774,247.495047,138.84711,2,1.26931025
AU_0002686,1995,1.269603753,743.3733233,1918.127295,26.8502881,612.7726318,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,63.78797112,2.088543344,0.87609165,246.1206177,141.6743896,2,1.311659219
AU_0002686,1996,0.965814806,697.2012331,1926.962329,26.8502881,659.5085327,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,64.76662712,2.081964397,0.886824316,247.1964081,146.0043213,2,2.069938716
AU_0002686,1997,0.867663827,762.4783158,1903.903906,26.8502881,684.3324463,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,67.45955925,2.068030548,0.901344031,244.9816254,152.2600769,2,1.728841558
AU_0002686,1998,0.802295075,928.3365113,1891.737622,26.8502881,801.640332,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,87.22619362,2.026548862,0.916218213,243.3026093,159.8781128,2,1.737244496
AU_0002686,1999,1.021473238,1040.709143,1857.746924,26.8502881,892.2684692,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,110.4653084,1.99172678,0.92883313,238.4345093,166.4633423,2,1.882274673
AU_0002686,2003,2.684782099,945.4208722,1883.047949,26.8502881,877.1803833,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,104.1103611,2.087380743,0.935344263,240.5687469,196.9860931,2,2.374714039
AU_0002686,2004,2.450642415,904.0744962,1907.909229,26.8502881,842.0167603,142.0608222,-16.53256666,6340.052,110.4727394,0.083485258,26.83418701,24.26321411,54.61089325,19.65918159,4.8603392,92.29772224,2.118168259,0.934061865,243.7738312,209.8063812,2,2.308165631
