no,date,R,PPT,PET,tas,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,Cluster,n
BR_0001258,2013,970.9078512,1360.14,1109.187817,20.75598306,894.5788818,-43.3717,-18.0089,206.8277,1040.497226,2.470494316,24.80592079,21.63194466,56.67361069,17.5714283,1.294737577,222.5470245,1.220027781,1.856104688,186.4362976,1389.760474,11,2.2703172272961543
BR_0001258,2014,891.4243058,1191.381111,1124.376709,20.75598306,874.2588623,-43.3717,-18.0089,206.8277,1040.497226,2.470494316,24.80592079,21.63194466,56.67361069,17.5714283,1.294737577,203.943512,1.273907399,1.845719482,189.5731537,1416.062769,11,2.479847020974837
BR_0001258,2015,922.5346733,1069.461111,1147.031128,20.75598306,848.0010986,-43.3717,-18.0089,206.8277,1040.497226,2.470494316,24.80592079,21.63194466,56.67361069,17.5714283,1.294737577,180.6473114,1.283074069,1.840448145,191.2270416,1464.714551,11,2.611303435263923
BR_0001402,2012,809.58,1641.3,1081.0,22.12748642,914.7445801,-42.6396,-19.5229,5248.231,816.1557423,1.817240996,28.42924414,38.37023926,47.43785858,13.62952423,1.815592108,195.6076843,1.402599096,2.916525537,179.0773621,4723.76084,11,2.090248900049505
BR_0001416,2012,852.52,1492.94,1091.9,22.03421516,918.1741699,-42.3604,-18.9521,1952.033,774.8785061,1.227665609,27.89548099,44.80024338,43.90625,11.24754906,1.887928986,205.0283325,1.299155116,2.779949512,182.4495544,2648.640625,11,2.293456031672684
BR_0001416,2013,924.31,1440.71,1086.2,22.03421516,909.3937012,-42.3604,-18.9521,1952.033,774.8785061,1.227665609,27.89548099,44.80024338,43.90625,11.24754906,1.887928986,200.7652527,1.182878017,2.778233496,181.6710022,2787.595605,11,2.342147418886145
BR_0001416,2014,925.91,1281.91,1097.93,22.03421516,896.0971069,-42.3604,-18.9521,1952.033,774.8785061,1.227665609,27.89548099,44.80024338,43.90625,11.24754906,1.887928986,189.434433,1.244062304,2.753455957,184.5143829,2909.725,11,2.5387476985910054
BR_0001416,2015,963.05,1171.41,1119.11,22.03421516,884.6769165,-42.3604,-18.9521,1952.033,774.8785061,1.227665609,27.89548099,44.80024338,43.90625,11.24754906,1.887928986,173.9162567,1.261350274,2.743827783,186.4684174,2961.410693,11,2.6949589547319754
BR_0001444,2005,862.5,1372.3,1068.47,21.63628426,881.5507935,-41.7854,-19.7438,2284.01,808.6803394,2.122125628,27.34172541,44.81519318,43.89533615,11.24880409,1.444353554,140.2644073,1.551606774,2.545918848,179.4545074,3055.081006,11,2.3138574424060874
BR_0001444,2006,857.19,1384.71,1057.66,21.63628426,882.8168335,-41.7854,-19.7438,2284.01,808.6803394,2.122125628,27.34172541,44.81519318,43.89533615,11.24880409,1.444353554,147.5350372,1.536830187,2.527548438,177.5975891,3081.816602,11,2.3544690944810234
BR_0001444,2007,823.15,1360.19,1064.41,21.63628426,885.6006592,-41.7854,-19.7438,2284.01,808.6803394,2.122125628,27.34172541,44.81519318,43.89533615,11.24880409,1.444353554,146.1272156,1.62249577,2.546772754,178.7398163,3135.866846,11,2.400731080161025
BR_0001475,2005,809.9,1360.24,1032.36,23.90500069,900.088916,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,137.1614807,1.91148138,4.069102051,176.9399963,5559.946582,11,2.7816048857688034
BR_0001475,2008,830.09,1395.09,1016.34,23.90500069,912.3600342,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,150.6429657,1.863981485,4.235224902,174.3349945,6146.83252,11,3.0158104341399787
BR_0001475,2009,831.4,1402.82,1039.56,23.90500069,933.1022461,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,152.0357452,1.98222208,4.307231152,177.1651794,6351.929297,11,3.0892797842196815
BR_0001475,2012,801.34,1367.65,1054.59,23.90500069,917.1533203,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,151.0598145,2.116944551,4.316958252,180.9007385,7482.683398,11,2.8136645902426713
BR_0001475,2013,863.66,1405.57,1049.0,23.90500069,912.7755371,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,147.7801849,2.021666527,4.305354053,179.9935181,7882.802051,11,2.6940287116710837
BR_0001475,2014,860.07,1275.03,1045.8,23.90500069,895.1510986,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,138.8629608,2.033425808,4.271143604,180.9912964,8036.436328,11,2.8798699212139725
BR_0001475,2015,820.65,1175.04,1056.09,23.90500069,875.371106,-40.5438,-19.9604,91.3643,801.5870559,1.24055326,22.51696824,44.640625,43.953125,11.25,-1.008134961,125.6866638,2.179351568,4.29171665,182.6094421,8336.565918,11,2.925958461223216
BR_0001484,1989,879.69,1203.77,1111.13,24.03500061,972.5666626,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,186.6287537,2.371111155,2.592572217,174.9984741,9967.89082,11,4.077812612695719
BR_0001484,1992,921.63,1188.81,1106.07,24.03500061,985.0299805,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,193.4315308,2.44763875,2.530769385,172.8184692,10871.57402,11,4.653457281146459
BR_0001484,1993,923.26,1142.24,1119.43,24.03500061,970.5249878,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,178.8540283,2.456249952,2.528622168,174.5181915,11210.79512,11,4.542468896832155
BR_0001484,1994,1029.07,1141.88,1125.25,24.03500061,978.3483154,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,182.9009735,2.43541646,2.497236133,175.4804199,11485.71504,11,4.711972345564105
BR_0001484,1995,1141.11,1227.81,1127.04,24.03500061,978.5166626,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,183.5556976,2.489374876,2.502088965,175.1051453,11976.81348,11,3.8374132022699516
BR_0001484,1996,1088.06,1247.96,1133.46,24.03500061,976.5166626,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,180.7073639,2.392222404,2.515611133,176.4252808,12582.77188,11,3.59107662773133
BR_0001484,1997,1101.69,1174.35,1153.05,24.03500061,978.2116699,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,174.6552826,2.426458597,2.521716699,180.6411133,13308.60352,11,3.996822626242457
BR_0001484,1998,1058.12,1171.56,1148.11,24.03500061,960.7283691,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,175.5687592,2.424375057,2.528183398,179.6504211,14107.13066,11,3.6849546933864783
BR_0001484,1999,993.8,1182.64,1142.45,24.03500061,945.9250244,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,168.9111206,2.511041403,2.535152783,178.6329193,14803.46191,11,3.3721497207035873
BR_0001484,2000,986.12,1195.39,1132.18,24.03500061,959.0766846,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,186.7094513,2.380694389,2.512299951,178.4708344,15332.50645,11,3.614630614518426
BR_0001484,2001,879.69,1184.69,1135.13,24.03500061,946.3033447,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,177.5650055,2.329513788,2.499155518,179.6000031,15734.70195,11,3.422514929361627
BR_0001484,2005,904.59,1239.58,1108.61,24.03500061,934.4233521,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,188.538327,2.406388998,2.582841699,177.9843048,16930.97285,11,3.123386564416233
BR_0001484,2006,1068.49,1257.05,1098.86,24.03500061,936.0966797,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,200.1688843,2.439583302,2.564555615,176.4666687,17249.1582,11,3.1435022360325995
BR_0001484,2007,1068.49,1240.3,1100.11,24.03500061,928.5066772,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,198.7998596,2.468263865,2.494105566,177.026532,17631.75156,11,3.094032795985973
BR_0001484,2010,1093.39,1185.39,1129.73,24.03500061,952.9349609,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,195.3670929,2.524097204,2.493611182,180.9619476,19306.64219,11,3.5877578901571776
BR_0001484,2011,1016.62,1188.26,1123.68,24.03500061,941.1516235,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,194.3057007,2.499097347,2.491280615,180.837915,20738.86328,11,3.3998558936484464
BR_0001484,2012,1129.67,1271.93,1124.99,24.03500061,952.0349487,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,205.5269501,2.621180296,2.537825098,181.1861084,22023.71367,11,3.115624372270732
BR_0001484,2013,1114.13,1302.83,1123.3,24.03500061,950.1332886,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,208.5701447,2.488749981,2.544636279,180.7795807,23449.2332,11,2.9689638075587013
BR_0001484,2014,935.71,1174.15,1125.97,24.03500061,926.9016357,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,193.3565277,2.58375001,2.515691748,183.070694,24224.57695,11,3.2270189131705096
BR_0001484,2015,861.02,1084.45,1135.21,24.03500061,892.1382813,-40.8271,-20.7771,145.611,509.7353317,3.287265067,24.38909198,44.875,43.875,11.25,1.926432093,170.4667984,2.682222366,2.528461182,184.2162476,23939.87383,11,3.1906155303841213
BR_0001499,2009,832.6,1194.8,1153.55,23.96333313,961.3075073,-41.0854,-21.0146,461.4693,285.9510713,2.857692269,21.50405541,48.19010544,37.92448044,13.06770802,2.389418883,158.1688583,1.875173569,2.704805225,178.8887573,59362.23047,2,3.477277330261568
BR_0001499,2011,869.55,1121.64,1166.43,23.96333313,937.2771118,-41.0854,-21.0146,461.4693,285.9510713,2.857692269,21.50405541,48.19010544,37.92448044,13.06770802,2.389418883,149.5744125,2.001041651,2.682799023,182.2409821,64548.77656,2,3.492323457273744
BR_0001499,2012,865.98,1191.1,1168.81,23.96333313,952.8508545,-41.0854,-21.0146,461.4693,285.9510713,2.857692269,21.50405541,48.19010544,37.92448044,13.06770802,2.389418883,160.4699677,2.072447777,2.738219531,182.7560883,66920.47734,2,3.24531669242887
BR_0001499,2013,866.91,1210.59,1169.47,23.96333313,948.8137573,-41.0854,-21.0146,461.4693,285.9510713,2.857692269,21.50405541,48.19010544,37.92448044,13.06770802,2.389418883,163.7407654,1.955781102,2.721862256,182.601709,68506.91953,2,3.0681875920967108
BR_0001505,2006,801.79,1232.03,1107.92,23.44927063,899.6950195,-41.3604,-21.0646,368.0148,500.483364,2.067888487,25.76390552,47.76171875,38.421875,12.7578125,0.395565678,133.5307098,1.842625022,2.690537988,178.1005829,6644.553027,11,2.691911854324948
BR_0001505,2007,907.2,1217.93,1108.42,23.44927063,894.2585083,-41.3604,-21.0646,368.0148,500.483364,2.067888487,25.76390552,47.76171875,38.421875,12.7578125,0.395565678,133.0467957,1.907479048,2.639109863,178.3972076,6808.164063,11,2.6778882587305524
BR_0001505,2008,929.61,1247.99,1094.58,23.44927063,917.9459961,-41.3604,-21.0646,368.0148,500.483364,2.067888487,25.76390552,47.76171875,38.421875,12.7578125,0.395565678,140.0928818,1.71714592,2.650571338,175.888208,7107.300098,11,2.9461448805723496
BR_0001505,2009,890.78,1249.6,1112.31,23.44927063,942.8184937,-41.3604,-21.0646,368.0148,500.483364,2.067888487,25.76390552,47.76171875,38.421875,12.7578125,0.395565678,144.3868362,1.776812553,2.687337988,177.6788727,7346.493555,11,3.1771905295886502
BR_0001542,1996,802.6,1694.16,1009.82,18.83916702,893.4549927,-45.9063,-23.1229,413.3761,855.2234592,2.270942244,27.35365856,42.85268021,44.1428566,12.4285717,1.815859027,56.14467316,1.698154688,3.670308008,163.6913757,2896.471484,11,2.2346167426650507
BR_0001542,2012,800.27,1843.27,979.83,18.83916702,878.9289551,-45.9063,-23.1229,413.3761,855.2234592,2.270942244,27.35365856,42.85268021,44.1428566,12.4285717,1.815859027,57.45851212,1.706770778,3.804615723,162.3688049,5343.61123,11,2.1294100558774525
BR_0001620,2008,811.28,1612.96,1029.89,20.75359154,864.3481079,-43.3271,-21.7771,983.408,815.3520185,0.808319417,28.40363526,44.32932663,43.93509674,11.54807663,1.662910181,85.82774048,1.496161819,2.421355615,165.9865601,3424.37627,11,1.9721644649146564
BR_0001620,2009,817.2,1660.92,1030.1,20.75359154,886.7048218,-43.3271,-21.7771,983.408,815.3520185,0.808319417,28.40363526,44.32932663,43.93509674,11.54807663,1.662910181,88.59275665,1.476914883,2.432269482,165.0730927,3477.277637,11,2.091423014234709
BR_0001620,2011,838.03,1712.89,1026.01,20.75359154,858.3417358,-43.3271,-21.7771,983.408,815.3520185,0.808319417,28.40363526,44.32932663,43.93509674,11.54807663,1.662910181,88.61008148,1.63423872,2.43378916,166.2008057,3767.786621,11,1.841860567399062
BR_0001620,2012,864.8,1750.18,1018.44,20.75359154,864.3217407,-43.3271,-21.7771,983.408,815.3520185,0.808319417,28.40363526,44.32932663,43.93509674,11.54807663,1.662910181,92.40517883,1.64006412,2.479681934,165.4099548,3951.04624,11,1.879997515979465
BR_0001620,2013,833.47,1674.99,1020.65,20.75359154,860.8677002,-43.3271,-21.7771,983.408,815.3520185,0.808319417,28.40363526,44.32932663,43.93509674,11.54807663,1.662910181,93.45261536,1.555881381,2.498216992,165.6784149,4121.581836,11,1.9192224421778044
BR_0001633,1989,1039.46,1570.31,1037.27,20.1005558,904.7380249,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,74.53054657,1.573205352,2.97965918,170.3829834,1634.439136,11,2.345742413219246
BR_0001633,1990,929.61,1429.39,1047.69,20.1005558,926.9363281,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,74.45471649,1.538492084,2.973472803,171.8174286,1702.610156,11,2.833107235301235
BR_0001633,1991,957.47,1464.83,1044.57,20.1005558,926.1272339,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,74.01792603,1.643333197,2.942606299,170.5697601,1747.986841,11,2.757650787899592
BR_0001633,1992,987.32,1518.1,1038.12,20.1005558,917.1924194,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,74.35212555,1.727861404,2.915715137,168.7882324,1797.03833,11,2.575630288562455
BR_0001633,1993,913.49,1426.92,1049.78,20.1005558,926.5600098,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,70.71844788,1.523024678,2.956639404,170.2977203,1854.943896,11,2.8159825630073194
BR_0001633,1994,870.22,1468.31,1055.78,20.1005558,909.9337524,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,71.69766235,1.549329638,2.946238818,170.9407928,1909.555933,11,2.4674886764615165
BR_0001633,1995,872.15,1610.96,1045.84,20.1005558,887.6968262,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,74.15598755,1.579656005,2.952664453,168.3237549,1997.791211,11,2.0819312338386697
BR_0001633,1996,889.99,1629.25,1042.6,20.1005558,889.6334351,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,75.39297028,1.585581899,2.976878076,167.7670044,2110.615747,11,2.0904412989046377
BR_0001633,1997,885.29,1592.55,1050.36,20.1005558,885.0809326,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,73.08711548,1.673280478,2.995528564,169.7237701,2258.802295,11,2.0632877505793688
BR_0001633,1998,868.82,1641.37,1040.89,20.1005558,881.0595703,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,76.46187744,1.628663898,2.986816406,168.1058655,2433.901709,11,2.0154882822904723
BR_0001633,1999,875.12,1628.76,1032.68,20.1005558,873.6606323,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,75.10692902,1.617231131,2.992097656,166.7981079,2566.606689,11,2.011601020579051
BR_0001633,2000,920.56,1538.72,1034.86,20.1005558,867.7641235,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,70.60867462,1.609025598,3.000480225,168.5395782,2662.596533,11,2.0702188909730337
BR_0001633,2001,807.85,1477.62,1049.95,20.1005558,879.0755737,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,69.84596863,1.569823623,3.002013867,172.0215729,2736.650098,11,2.184479780984711
BR_0001633,2004,833.78,1542.06,1054.5,20.1005558,848.2529419,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,66.03036957,1.624894023,3.035303467,174.4642212,2780.802441,11,1.8486017411428406
BR_0001633,2005,874.6,1609.96,1048.47,20.1005558,864.8942139,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,72.16409454,1.621472716,3.032932031,172.9259247,2806.560156,11,1.902478263745675
BR_0001633,2006,902.63,1632.63,1041.34,20.1005558,861.5721802,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,72.58177643,1.580163002,3.032170215,171.4890564,2824.095557,11,1.8830012393947644
BR_0001633,2007,901.58,1590.15,1041.83,20.1005558,859.328894,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,73.25487213,1.679563522,3.010160791,171.7386871,2853.922021,11,1.912803144928064
BR_0001633,2008,976.25,1676.38,1028.02,20.1005558,878.9635986,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,76.18031311,1.575207114,3.047412793,169.5151245,2941.627246,11,2.020469902941101
BR_0001633,2009,1004.95,1735.04,1027.31,20.1005558,900.4913086,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,77.87524109,1.546679974,3.043037207,168.4755615,2997.437695,11,2.1401330609815163
BR_0001633,2010,1016.69,1754.01,1036.03,20.1005558,899.85979,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,75.85261993,1.694602966,3.062371191,170.491449,3124.049219,11,2.0633673829605144
BR_0001633,2011,1085.71,1802.63,1026.82,20.1005558,872.9063599,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,76.74716949,1.657274961,3.045156201,169.4595856,3343.303271,11,1.8562569992788565
BR_0001633,2012,1107.14,1841.73,1021.86,20.1005558,881.2681396,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,79.30116272,1.656485796,3.100133594,168.8530121,3577.325684,11,1.9045331960800578
BR_0001633,2013,1070.47,1753.53,1026.58,20.1005558,882.3795898,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,80.54976044,1.598196507,3.096589795,169.447757,3817.952295,11,1.9722193873110205
BR_0001633,2014,911.39,1564.79,1051.45,20.1005558,876.9505859,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,77.60028076,1.625334859,3.113745166,175.238324,4004.156738,11,2.0316902205960385
BR_0001633,2015,803.82,1525.13,1055.74,20.1005558,883.3783936,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,77.68796997,1.563933015,3.133428516,175.001767,4096.652637,11,2.118385610242088
BR_0001633,2016,821.48,1442.3,1068.26,20.1005558,906.5508789,-43.8188,-22.0854,1776.083,875.3160518,2.583806961,29.01645843,40.5013237,44.625,13.48015881,1.417813458,75.63417053,1.619753242,3.166563477,175.6627411,4023.321143,11,2.409517584012732
BR_0001649,1989,1019.29,1549.33,1053.57,21.20090866,912.4906128,-43.2021,-21.3021,790.7779,707.1021056,1.597655142,28.5634691,41.96590805,45.12987137,12.64935112,1.576374069,101.2956406,1.539452314,2.26995918,166.5143127,1134.682397,11,2.3559336698346383
BR_0001649,1990,907.46,1353.47,1067.78,21.20090866,929.5128906,-43.2021,-21.3021,790.7779,707.1021056,1.597655142,28.5634691,41.96590805,45.12987137,12.64935112,1.576374069,100.8844025,1.449142933,2.262125342,168.5782166,1175.129492,11,2.9237286184594486
BR_0001649,1991,912.29,1407.23,1058.51,21.20090866,924.1508911,-43.2021,-21.3021,790.7779,707.1021056,1.597655142,28.5634691,41.96590805,45.12987137,12.64935112,1.576374069,100.512236,1.579583406,2.247469873,165.8940247,1201.346948,11,2.7637015725373892
BR_0001650,1989,868.71,1584.6,1049.6,21.13533401,907.3714966,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,95.77545776,1.538999915,2.309635059,165.9526276,1758.189648,11,2.2723071341793006
BR_0001650,2002,814.84,1422.92,1073.48,21.13533401,870.1620117,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,87.66508484,1.464041591,2.338568945,170.3028748,2839.478271,11,2.098205632646744
BR_0001650,2003,931.39,1444.32,1078.4,21.13533401,850.2555054,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,83.38566742,1.507083297,2.334171045,172.8197113,2789.939404,11,1.9058225159472435
BR_0001650,2004,1089.11,1543.3,1072.77,21.13533401,845.1555176,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,84.07987518,1.537354112,2.33410835,172.4573395,2796.551514,11,1.770300540030638
BR_0001650,2005,1193.86,1602.59,1067.14,21.13533401,851.8845215,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,88.91758118,1.568937421,2.334221436,170.9173401,2731.340771,11,1.764194786309677
BR_0001650,2006,1174.28,1611.99,1060.21,21.13533401,855.83302,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,90.51174774,1.529791594,2.33241792,169.4138794,2688.59502,11,1.800170841687862
BR_0001650,2007,1140.98,1567.47,1064.29,21.13533401,856.0705444,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,89.92770691,1.638729095,2.322914795,170.1473358,2681.035254,11,1.8356919931380944
BR_0001650,2008,1117.59,1622.22,1049.67,21.13533401,872.0605469,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,92.67170715,1.46266675,2.354337939,167.362915,2739.635889,11,1.9333203200342575
BR_0001650,2009,1064.58,1669.84,1050.14,21.13533401,893.9225464,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,95.52933197,1.451208353,2.370478564,166.4948303,2749.37915,11,2.0381669072961954
BR_0001650,2010,975.46,1661.41,1059.53,21.13533401,902.219519,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,95.64270935,1.615270615,2.384155469,169.2095795,2868.488916,11,2.068426358089594
BR_0001650,2011,982.32,1721.4,1045.45,21.13533401,867.344519,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,96.22908325,1.607374907,2.382749658,167.6474976,3049.974023,11,1.817102791477195
BR_0001650,2012,970.28,1757.2,1037.16,21.13533401,874.160498,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,101.0062515,1.618166685,2.420642188,166.7807495,3243.30415,11,1.861532458950321
BR_0001650,2013,895.15,1682.53,1038.53,21.13533401,867.5904907,-43.2479,-21.3563,318.1442,752.3620958,1.530382473,27.66913503,44.875,43.875,11.25,1.508560601,101.2060867,1.530937552,2.424491162,166.9088776,3416.733936,11,1.8831661182580823
BR_0001672,1989,1005.38,1688.58,944.08,19.88666763,897.9100098,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,153.2776428,2.161249876,3.210929932,162.9872314,186700.7063,11,3.078887431380641
BR_0001672,1990,983.82,1501.31,955.46,19.88666763,911.0749878,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,153.8520874,2.219791651,3.222473486,164.9562592,195865.5875,11,3.66783557518391
BR_0001672,1991,1059.29,1534.97,952.45,19.88666763,905.014978,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,151.4059753,2.270555496,3.213515576,163.6783417,202879.6125,11,3.450015621691238
BR_0001672,1992,1102.73,1577.03,949.82,19.88666763,905.4983154,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,152.5844452,2.435208321,3.201079102,162.6461212,213873.4719,11,3.41332924562443
BR_0001672,1993,1001.34,1437.54,962.9,19.88666763,910.4000122,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,148.1170837,2.143541574,3.200574902,164.4311218,226043.3438,11,3.678102620840517
BR_0001672,1994,987.86,1489.6,969.07,19.88666763,897.2050049,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,142.6181976,2.198819399,3.179418896,165.2100098,231700.5438,11,3.071397840477906
BR_0001672,1995,978.42,1600.67,963.69,19.88666763,883.0883301,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,140.8025024,2.218333006,3.169740674,163.4198669,235061.8688,11,2.6507985201697637
BR_0001672,1996,916.24,1589.24,960.44,19.88666763,884.7983521,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,142.826532,2.201458216,3.178862061,162.7638947,233876.7688,11,2.7381185599669933
BR_0001672,1997,877.35,1589.89,966.6,19.88666763,879.7950317,-42.5688,-22.2188,223.6788,1210.180064,3.093270454,26.88794271,50.49375153,28.57500076,19.51250076,1.870664826,138.9818115,2.284027815,3.184899951,165.0794464,239915.9344,11,2.5884786627818985
