no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1376,2015,282.0696307,9.012918757,86.49695796,1273.565869,778.008426,2.363592756,1.490291864,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2016,281.9898776,9.077610658,85.87286982,1336.02093,782.0709355,2.313819329,1.443945074,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2017,281.9829803,9.223492571,84.8429944,1296.330717,781.4517945,2.34599552,1.532472843,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2018,282.1852798,8.90024287,87.05966606,1258.936947,797.8862561,2.294656275,1.511378896,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2019,282.2685177,9.065222992,89.3892191,1256.844732,800.3163371,2.344138693,1.545812624,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2020,282.1367325,8.879546119,87.50959983,1194.754198,794.135943,2.329672964,1.556667511,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2021,281.7992361,8.937879657,86.24441876,1241.587548,808.3724391,2.309522671,1.572501919,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2022,281.9214302,9.371338285,85.29743298,1299.608077,789.4823533,2.33062669,1.558423271,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2023,281.9234004,8.934911035,88.7282263,1176.923006,778.9641363,2.282241946,1.54674137,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2024,281.9172182,8.663665017,83.95704118,1214.930551,752.9508693,2.311783827,1.552631309,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2025,282.0696354,8.920176895,88.21602887,1184.539919,769.4832077,2.351195094,1.590316427,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2026,282.0176837,9.153129351,84.23835473,1240.873998,764.6606088,2.319718778,1.507075803,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2027,282.2759995,9.034226577,88.87482422,1266.526817,788.2862699,2.303443225,1.538449204,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2028,282.2588673,8.935424313,87.87187671,1276.859066,797.9986727,2.312219845,1.586145058,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2029,282.3317977,8.924586572,89.93523864,1228.422327,802.9915064,2.281317317,1.451864021,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2030,282.2722263,9.158829062,86.13786951,1285.517785,785.5523023,2.353471456,1.501182072,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2031,282.2657417,8.97996679,84.33066607,1245.426137,772.098631,2.38120252,1.495471526,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2032,282.3966539,8.914161942,89.91605287,1188.567509,789.489848,2.334035461,1.540527533,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2033,282.2637025,8.812233163,88.7911846,1126.332545,797.8323673,2.278391967,1.535312202,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2034,282.3837306,9.058023324,91.79064239,1167.551023,815.4128717,2.336188512,1.558411974,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
element_1376,2035,282.4142123,9.123996129,87.59100079,1218.380246,802.425337,2.326396041,1.608335794,0,186.6793384,3.132052694,1717.9,0.861600809,11.2346684,-6.883465292,62.06974283,6.649180412,34.03360748,8.53125,3
