no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1696,2015,283.5647689,4.194742388,239.9578587,425.1852247,1384.660087,12.19310179,0.42652728,2029.435759,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2016,283.0773262,4.286225569,242.1430041,364.6054444,1398.181946,12.31602762,0.427956387,2296.986524,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2017,283.4093575,4.200326118,241.4675043,420.5012945,1399.264437,12.19965773,0.386780695,2110.457687,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2018,283.2708619,4.23463078,242.1862434,411.8580123,1418.691882,12.39231551,0.404970629,2131.429598,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2019,283.7564193,4.258218821,241.5159805,383.7254483,1469.747963,12.2668351,0.411446355,2262.834872,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2020,283.6398585,4.228633514,240.8449049,385.7235494,1425.88115,12.28289728,0.371796328,2492.47262,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2021,283.6320703,4.198996725,240.92803,378.1183263,1402.643412,12.22502788,0.313708812,1907.472421,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2022,284.0278874,4.152607554,243.1356174,321.0429118,1412.71132,12.1457648,0.379125678,2407.610616,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2023,283.5976077,4.229590588,241.1841965,371.1913237,1454.736241,12.04298877,0.465069348,2405.228508,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2024,284.2510219,4.18144987,244.4735858,299.1098938,1485.538911,12.12674791,0.440797085,2338.590369,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2025,283.843474,4.240186054,241.2362858,430.1324582,1407.746589,12.40266932,0.353432959,2579.455151,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2026,284.4133698,4.127522792,242.2883038,347.834192,1449.566531,12.40066374,0.475226141,2278.533963,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2027,284.2904314,4.119314268,239.3875696,389.6478016,1457.326376,12.17650796,0.471920339,2778.865319,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2028,284.0348054,4.229075831,241.1806164,444.0430366,1417.580096,12.4882295,0.446032147,2644.874797,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2029,283.9786275,4.186905804,242.1820931,351.7026569,1445.034343,12.71112316,0.371625377,2447.604124,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2030,284.0225019,4.189754975,240.0089321,417.2109092,1400.969397,12.51670616,0.362881413,2326.121506,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2031,283.8232647,4.224151677,236.6652064,496.0163891,1428.023402,12.51129254,0.395646721,2864.726339,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2032,283.8584711,4.19088774,244.0528851,346.1354015,1465.883624,12.45470665,0.370389515,2620.85038,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2033,284.1694882,4.249319067,239.7003917,407.8943596,1482.803511,12.41471526,0.437463162,3070.853686,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2034,284.5526297,4.206328858,238.2043079,404.0155967,1435.911039,12.38792165,0.514901144,2574.441685,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
element_1696,2035,284.3765069,4.097172162,237.809278,470.2719402,1442.181998,12.67823107,0.612375989,3471.186871,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4
