no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,n,AET,R
element_1009,2062,293.6768321,3.945994265,240.9435833,149.113584,1948.750185,8.984000392,0.16833203,1639.026903,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.2811166,144.9277395,4.185844493
element_1009,2063,294.0856144,4.080461876,238.9404138,164.7379944,2023.88722,9.055267736,0.198546432,1961.115172,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3381906,160.5745323,4.1634621
element_1009,2064,294.4870232,3.970645967,241.2910411,117.0436373,2051.240877,9.039106973,0.129304671,876.2757178,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.2633352,114.6150775,2.428559802
element_1009,2065,294.1843526,3.938632907,244.3817018,99.31944088,2026.543779,9.002968131,0.196398545,1856.613058,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3113322,97.8919526,1.42748828
element_1009,2066,294.4930135,4.06682693,241.3178783,130.0162613,2046.128732,8.962435469,0.206389463,3389.826451,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3202534,127.4859428,2.530318536
element_1009,2067,294.8043145,4.112615046,242.1628505,129.0086777,2076.365747,8.958756703,0.170112132,1657.729689,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.284436,126.2464789,2.762198787
element_1009,2068,294.3331929,4.121889195,245.7789044,109.2838629,2034.012737,8.94602606,0.169825589,1135.659406,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.2624911,107.1721773,2.111685595
element_1009,2069,294.4888734,4.041539898,242.0783246,123.1837044,2005.774617,8.919993769,0.18184478,1435.733578,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.2753488,120.5004585,2.68324585
element_1009,2070,294.9428595,4.037465727,240.0609662,143.7972022,2127.813945,8.948947563,0.160308104,1345.464209,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.2856749,140.3912397,3.405962547
element_1009,2071,294.9958308,4.073223824,237.5570705,155.2367413,2061.815276,8.99301003,0.192187266,2280.186297,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3364583,151.6717344,3.565006867
