no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1347,2015,268.6037583,5.11946322,87.13497467,512.4478891,431.7795009,18.3594332,0.463443643,4.83E-05,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2016,268.3165523,5.233090378,86.64802463,569.5818115,418.8619724,18.41030173,0.444253781,4.83E-05,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2017,269.423774,5.34154674,88.29354865,568.1586835,438.9189768,18.41395109,0.485282795,0.000952975,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2018,268.3174937,5.209980537,85.23315379,543.6818726,423.5603319,18.3193431,0.457190266,0.000953058,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2019,269.5190861,5.231660425,88.19275003,502.6202863,419.8895286,18.24723379,0.482000955,0.000953057,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2020,269.577709,5.428801921,86.60484716,546.5906166,464.4102158,18.24121908,0.529241831,0.000953049,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2021,270.5675676,5.43100517,88.34362876,574.1737511,479.7616555,18.1938539,0.529601655,0.000928903,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2022,269.0415983,5.083463951,90.30877492,516.3703147,451.9138967,18.13436139,0.491557419,0.000928905,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2023,270.1656174,5.282621313,83.37450478,613.4340606,451.7462864,18.20557104,0.508417876,0.001058138,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
element_1347,2024,270.2589381,5.115886047,86.01778619,562.7332217,467.1183088,18.16106016,0.498157619,0.001187365,104.0567246,0.356320373,75597.5,2.713527616,17.17981229,61.22754399,68.56797781,13.3398695,39.85536194,35.67053223,1
